election_county,precinct,polling_place,address,election,election_year,election_type,election_round,valid_votes,invalid_votes,total_votes,candidate,cand_party,cand_votes,registered_voters
RiverGee,42016 ,1,"Tow n Hall , Toubo Sw eaken ",President/Vice-President Runoff ,2005,Presidential,2,228,0,228,"WEAH, George Manneh",CDC,39,497
RiverGee,42017 ,3,"Public School , Gbaw leken ",President/Vice-President Runoff ,2005,Presidential,2,196,6,202,"JOHNSON-SIRLEAF, Ellen",UP,89,464
RiverGee,42017 ,3,"Public School , Gbaw leken ",President/Vice-President Runoff ,2005,Presidential,2,196,6,202,"WEAH, George Manneh",CDC,107,464
RiverGee,42019 ,1,"Training Institute , Kronow roken ",President/Vice-President Runoff ,2005,Presidential,2,213,7,220,"JOHNSON-SIRLEAF, Ellen",UP,58,560
RiverGee,42019 ,1,"Training Institute , Kronow roken ",President/Vice-President Runoff ,2005,Presidential,2,213,7,220,"WEAH, George Manneh",CDC,155,560
RiverGee,42021 ,1,"School, Klibo ",President/Vice-President Runoff ,2005,Presidential,2,282,1,283,"JOHNSON-SIRLEAF, Ellen",UP,64,593
RiverGee,42021 ,1,"School, Klibo ",President/Vice-President Runoff ,2005,Presidential,2,282,1,283,"WEAH, George Manneh",CDC,218,593
RiverGee,42001 ,2,"Public School , Kanw eaken ",President/Vice-President Runoff ,2005,Presidential,2,212,9,221,"JOHNSON-SIRLEAF, Ellen",UP,50,536
RiverGee,42001 ,2,"Public School , Kanw eaken ",President/Vice-President Runoff ,2005,Presidential,2,212,9,221,"WEAH, George Manneh",CDC,162,536
RiverGee,42002 ,1,"Public School , Dw eaken ",President/Vice-President Runoff ,2005,Presidential,2,175,5,180,"JOHNSON-SIRLEAF, Ellen",UP,39,372
RiverGee,42002 ,1,"Public School , Dw eaken ",President/Vice-President Runoff ,2005,Presidential,2,175,5,180,"WEAH, George Manneh",CDC,136,372
RiverGee,42003 ,2,"School, Pronoken ",President/Vice-President Runoff ,2005,Presidential,2,202,1,203,"JOHNSON-SIRLEAF, Ellen",UP,39,408
RiverGee,42003 ,2,"School, Pronoken ",President/Vice-President Runoff ,2005,Presidential,2,202,1,203,"WEAH, George Manneh",CDC,163,408
RiverGee,42005 ,1,"Public School , Putuken ",President/Vice-President Runoff ,2005,Presidential,2,216,13,229,"JOHNSON-SIRLEAF, Ellen",UP,36,543
RiverGee,42005 ,1,"Public School , Putuken ",President/Vice-President Runoff ,2005,Presidential,2,216,13,229,"WEAH, George Manneh",CDC,180,543
RiverGee,42006 ,2,"Public School , Jarkaken ",President/Vice-President Runoff ,2005,Presidential,2,118,5,123,"JOHNSON-SIRLEAF, Ellen",UP,30,493
RiverGee,42006 ,2,"Public School , Jarkaken ",President/Vice-President Runoff ,2005,Presidential,2,118,5,123,"WEAH, George Manneh",CDC,88,493
RiverGee,42007 ,1,"Palava Hut, Killepo Kanw eaken ",President/Vice-President Runoff ,2005,Presidential,2,186,2,188,"JOHNSON-SIRLEAF, Ellen",UP,22,494
RiverGee,42007 ,1,"Palava Hut, Killepo Kanw eaken ",President/Vice-President Runoff ,2005,Presidential,2,186,2,188,"WEAH, George Manneh",CDC,164,494
RiverGee,42008 ,2,"Public School , Chergboken ",President/Vice-President Runoff ,2005,Presidential,2,122,14,136,"JOHNSON-SIRLEAF, Ellen",UP,23,469
RiverGee,42008 ,2,"Public School , Chergboken ",President/Vice-President Runoff ,2005,Presidential,2,122,14,136,"WEAH, George Manneh",CDC,99,469
RiverGee,42009 ,2,"School, Nyonken ",President/Vice-President Runoff ,2005,Presidential,2,151,4,155,"JOHNSON-SIRLEAF, Ellen",UP,9,586
RiverGee,42009 ,2,"School, Nyonken ",President/Vice-President Runoff ,2005,Presidential,2,151,4,155,"WEAH, George Manneh",CDC,142,586
RiverGee,42010 ,3,"City Hall, Fishtow n ",President/Vice-President Runoff ,2005,Presidential,2,210,7,217,"JOHNSON-SIRLEAF, Ellen",UP,134,454
RiverGee,42010 ,3,"City Hall, Fishtow n ",President/Vice-President Runoff ,2005,Presidential,2,210,7,217,"WEAH, George Manneh",CDC,76,454
RiverGee,42012 ,1,"School, Juw elbo ",President/Vice-President Runoff ,2005,Presidential,2,155,0,155,"JOHNSON-SIRLEAF, Ellen",UP,39,422
RiverGee,42012 ,1,"School, Juw elbo ",President/Vice-President Runoff ,2005,Presidential,2,155,0,155,"WEAH, George Manneh",CDC,116,422
RiverGee,42014 ,1,"School, Yassaken ",President/Vice-President Runoff ,2005,Presidential,2,247,0,247,"JOHNSON-SIRLEAF, Ellen",UP,117,508
RiverGee,42014 ,1,"School, Yassaken ",President/Vice-President Runoff ,2005,Presidential,2,247,0,247,"WEAH, George Manneh",CDC,130,508
RiverGee,42015 ,1,"Public School , Youbor ",President/Vice-President Runoff ,2005,Presidential,2,219,0,219,"JOHNSON-SIRLEAF, Ellen",UP,3,367
RiverGee,42015 ,1,"Public School , Youbor ",President/Vice-President Runoff ,2005,Presidential,2,219,0,219,"WEAH, George Manneh",CDC,216,367
RiverGee,42017 ,1,"Public School , Gbaw leken ",President/Vice-President Runoff ,2005,Presidential,2,194,4,198,"JOHNSON-SIRLEAF, Ellen",UP,76,441
RiverGee,42017 ,1,"Public School , Gbaw leken ",President/Vice-President Runoff ,2005,Presidential,2,194,4,198,"WEAH, George Manneh",CDC,118,441
RiverGee,42018 ,1,"School, Taryaken ",President/Vice-President Runoff ,2005,Presidential,2,175,0,175,"JOHNSON-SIRLEAF, Ellen",UP,142,346
RiverGee,42018 ,1,"School, Taryaken ",President/Vice-President Runoff ,2005,Presidential,2,175,0,175,"WEAH, George Manneh",CDC,33,346
RiverGee,42019 ,2,"Training Institute , Kronow roken ",President/Vice-President Runoff ,2005,Presidential,2,237,4,241,"JOHNSON-SIRLEAF, Ellen",UP,48,590
RiverGee,42019 ,2,"Training Institute , Kronow roken ",President/Vice-President Runoff ,2005,Presidential,2,237,4,241,"WEAH, George Manneh",CDC,189,590
RiverGee,42022 ,1,"Public School , Klibo Tarw arken",President/Vice-President Runoff,2005,Presidential,2,112,1,113,"JOHNSON-SIRLEAF, Ellen",UP,9,177
RiverGee,42022 ,1,"Public School , Klibo Tarw arken",President/Vice-President Runoff,2005,Presidential,2,112,1,113,"WEAH, George Manneh",CDC,103,177
RiverGee,42001 ,3,"Public School , Kanw eaken",President/Vice-President Runoff,2005,Presidential,2,212,8,220,"JOHNSON-SIRLEAF, Ellen",UP,65,532
RiverGee,42001 ,3,"Public School , Kanw eaken",President/Vice-President Runoff,2005,Presidential,2,212,8,220,"WEAH, George Manneh",CDC,147,532
RiverGee,42002 ,2,"Public School , Dw eaken",President/Vice-President Runoff,2005,Presidential,2,178,3,181,"JOHNSON-SIRLEAF, Ellen",UP,33,365
RiverGee,42002 ,2,"Public School , Dw eaken",President/Vice-President Runoff,2005,Presidential,2,178,3,181,"WEAH, George Manneh",CDC,145,365
RiverGee,42004 ,1,"Public School , Joquiken",President/Vice-President Runoff,2005,Presidential,2,175,16,191,"JOHNSON-SIRLEAF, Ellen",UP,19,538
RiverGee,42004 ,1,"Public School , Joquiken",President/Vice-President Runoff,2005,Presidential,2,175,16,191,"WEAH, George Manneh",CDC,156,538
RiverGee,42005 ,2,"Public School , Putuken",President/Vice-President Runoff,2005,Presidential,2,212,7,219,"JOHNSON-SIRLEAF, Ellen",UP,29,544
RiverGee,42005 ,2,"Public School , Putuken",President/Vice-President Runoff,2005,Presidential,2,212,7,219,"WEAH, George Manneh",CDC,183,544
RiverGee,42006 ,3,"Public School , Jarkaken",President/Vice-President Runoff,2005,Presidential,2,138,2,140,"JOHNSON-SIRLEAF, Ellen",UP,39,489
RiverGee,42006 ,3,"Public School , Jarkaken",President/Vice-President Runoff,2005,Presidential,2,138,2,140,"WEAH, George Manneh",CDC,99,489
RiverGee,42007 ,2,"Palava Hut, Killepo Kanw eaken",President/Vice-President Runoff,2005,Presidential,2,191,3,194,"JOHNSON-SIRLEAF, Ellen",UP,14,455
RiverGee,42007 ,2,"Palava Hut, Killepo Kanw eaken",President/Vice-President Runoff,2005,Presidential,2,191,3,194,"WEAH, George Manneh",CDC,177,455
RiverGee,42008 ,3,"Public School , Chergboken",President/Vice-President Runoff,2005,Presidential,2,185,6,191,"JOHNSON-SIRLEAF, Ellen",UP,25,479
RiverGee,42008 ,3,"Public School , Chergboken",President/Vice-President Runoff,2005,Presidential,2,185,6,191,"WEAH, George Manneh",CDC,160,479
RiverGee,42010 ,1,"City Hall, Fishtow n",President/Vice-President Runoff,2005,Presidential,2,207,5,212,"JOHNSON-SIRLEAF, Ellen",UP,135,424
RiverGee,42010 ,1,"City Hall, Fishtow n",President/Vice-President Runoff,2005,Presidential,2,207,5,212,"WEAH, George Manneh",CDC,72,424
RiverGee,42011 ,1,"School, Jaytoken",President/Vice-President Runoff,2005,Presidential,2,187,1,188,"JOHNSON-SIRLEAF, Ellen",UP,76,329
RiverGee,42011 ,1,"School, Jaytoken",President/Vice-President Runoff,2005,Presidential,2,187,1,188,"WEAH, George Manneh",CDC,111,329
RiverGee,42013 ,1,"School, Sarbo Sw eaken",President/Vice-President Runoff,2005,Presidential,2,233,6,239,"JOHNSON-SIRLEAF, Ellen",UP,143,479
RiverGee,42013 ,1,"School, Sarbo Sw eaken",President/Vice-President Runoff,2005,Presidential,2,233,6,239,"WEAH, George Manneh",CDC,90,479
RiverGee,42014 ,2,"School, Yassaken",President/Vice-President Runoff,2005,Presidential,2,220,4,224,"JOHNSON-SIRLEAF, Ellen",UP,114,482
RiverGee,42014 ,2,"School, Yassaken",President/Vice-President Runoff,2005,Presidential,2,220,4,224,"WEAH, George Manneh",CDC,106,482
RiverGee,42015 ,2,"Public School , Youbor",President/Vice-President Runoff,2005,Presidential,2,346,4,350,"JOHNSON-SIRLEAF, Ellen",UP,8,386
RiverGee,42015 ,2,"Public School , Youbor",President/Vice-President Runoff,2005,Presidential,2,346,4,350,"WEAH, George Manneh",CDC,338,386
RiverGee,42017 ,2,"Public School , Gbaw leken",President/Vice-President Runoff,2005,Presidential,2,181,3,184,"JOHNSON-SIRLEAF, Ellen",UP,73,446
RiverGee,42017 ,2,"Public School , Gbaw leken",President/Vice-President Runoff,2005,Presidential,2,181,3,184,"WEAH, George Manneh",CDC,108,446
RiverGee,42018 ,2,"School, Taryaken",President/Vice-President Runoff,2005,Presidential,2,131,0,131,"JOHNSON-SIRLEAF, Ellen",UP,56,331
RiverGee,42018 ,2,"School, Taryaken",President/Vice-President Runoff,2005,Presidential,2,131,0,131,"WEAH, George Manneh",CDC,75,331
RiverGee,42019 ,3,"Training Institute , Kronow roken",President/Vice-President Runoff,2005,Presidential,2,186,3,189,"JOHNSON-SIRLEAF, Ellen",UP,43,554
RiverGee,42019 ,3,"Training Institute , Kronow roken",President/Vice-President Runoff,2005,Presidential,2,186,3,189,"WEAH, George Manneh",CDC,143,554
