election_county,precinct,polling_place,address,election,election_year,election_type,election_round,valid_votes,invalid_votes,total_votes,candidate,cand_party,cand_votes,registered_voters
Bomi,03004 ,3,"Tbi, Tubmanburg ",President/Vice-President Runoff ,2005,Presidential,2,212,9,221,"JOHNSON-SIRLEAF, Ellen",UP,139,402
Bomi,03004 ,3,"Tbi, Tubmanburg ",President/Vice-President Runoff ,2005,Presidential,2,212,9,221,"WEAH, George Manneh",CDC,73,402
Bomi,03008 ,1,"Gas Station, Tubmanburg ",President/Vice-President Runoff ,2005,Presidential,2,300,4,304,"JOHNSON-SIRLEAF, Ellen",UP,190,505
Bomi,03008 ,1,"Gas Station, Tubmanburg ",President/Vice-President Runoff ,2005,Presidential,2,300,4,304,"WEAH, George Manneh",CDC,110,505
Bomi,03009 ,1,"St. Dominic School, Tubmanburg ",President/Vice-President Runoff ,2005,Presidential,2,315,8,323,"JOHNSON-SIRLEAF, Ellen",UP,231,557
Bomi,03009 ,1,"St. Dominic School, Tubmanburg ",President/Vice-President Runoff ,2005,Presidential,2,315,8,323,"WEAH, George Manneh",CDC,84,557
Bomi,03010 ,2,"Suehn Palava Hut, Suehn ",President/Vice-President Runoff ,2005,Presidential,2,410,4,414,"JOHNSON-SIRLEAF, Ellen",UP,361,601
Bomi,03010 ,2,"Suehn Palava Hut, Suehn ",President/Vice-President Runoff ,2005,Presidential,2,410,4,414,"WEAH, George Manneh",CDC,49,601
Bomi,03012 ,2,"Gbojay  Palava Hut, Gbojay ",President/Vice-President Runoff ,2005,Presidential,2,223,3,226,"JOHNSON-SIRLEAF, Ellen",UP,168,424
Bomi,03012 ,2,"Gbojay  Palava Hut, Gbojay ",President/Vice-President Runoff ,2005,Presidential,2,223,3,226,"WEAH, George Manneh",CDC,55,424
Bomi,03015 ,1,"Moila Tow n Hall, Moila ",President/Vice-President Runoff ,2005,Presidential,2,245,2,247,"JOHNSON-SIRLEAF, Ellen",UP,164,355
Bomi,03015 ,1,"Moila Tow n Hall, Moila ",President/Vice-President Runoff ,2005,Presidential,2,245,2,247,"WEAH, George Manneh",CDC,81,355
Bomi,03018 ,1,"Big Geveh  Palava Hut, Big Geveh ",President/Vice-President Runoff ,2005,Presidential,2,144,3,147,"JOHNSON-SIRLEAF, Ellen",UP,132,223
Bomi,03018 ,1,"Big Geveh  Palava Hut, Big Geveh ",President/Vice-President Runoff ,2005,Presidential,2,144,3,147,"WEAH, George Manneh",CDC,12,223
Bomi,03021 ,1,"Mecca Palava Hut, Mecca ",President/Vice-President Runoff ,2005,Presidential,2,261,3,264,"JOHNSON-SIRLEAF, Ellen",UP,222,403
Bomi,03021 ,1,"Mecca Palava Hut, Mecca ",President/Vice-President Runoff ,2005,Presidential,2,261,3,264,"WEAH, George Manneh",CDC,39,403
Bomi,03024 ,1,"Tolokor/tulemu Palava Hut, Tolokor/tulemu ",President/Vice-President Runoff ,2005,Presidential,2,201,7,208,"JOHNSON-SIRLEAF, Ellen",UP,134,313
Bomi,03024 ,1,"Tolokor/tulemu Palava Hut, Tolokor/tulemu ",President/Vice-President Runoff ,2005,Presidential,2,201,7,208,"WEAH, George Manneh",CDC,67,313
Bomi,03027 ,1,"Weajor Tow n Hall, Weajor ",President/Vice-President Runoff ,2005,Presidential,2,372,26,398,"JOHNSON-SIRLEAF, Ellen",UP,255,535
Bomi,03027 ,1,"Weajor Tow n Hall, Weajor ",President/Vice-President Runoff ,2005,Presidential,2,372,26,398,"WEAH, George Manneh",CDC,117,535
Bomi,03029 ,1,"Gbaigbon Tow n Hall, Gbaigbon ",President/Vice-President Runoff ,2005,Presidential,2,224,3,227,"JOHNSON-SIRLEAF, Ellen",UP,103,291
Bomi,03029 ,1,"Gbaigbon Tow n Hall, Gbaigbon ",President/Vice-President Runoff ,2005,Presidential,2,224,3,227,"WEAH, George Manneh",CDC,121,291
Bomi,03032 ,1,"Goiw ein Palava, Goiw ein ",President/Vice-President Runoff ,2005,Presidential,2,169,3,172,"JOHNSON-SIRLEAF, Ellen",UP,120,225
Bomi,03032 ,1,"Goiw ein Palava, Goiw ein ",President/Vice-President Runoff ,2005,Presidential,2,169,3,172,"WEAH, George Manneh",CDC,49,225
Bomi,03034 ,2,"Jenne No.1 Tow n Hall, Jenne No.1 ",President/Vice-President Runoff ,2005,Presidential,2,256,10,266,"JOHNSON-SIRLEAF, Ellen",UP,187,441
Bomi,03034 ,2,"Jenne No.1 Tow n Hall, Jenne No.1 ",President/Vice-President Runoff ,2005,Presidential,2,256,10,266,"WEAH, George Manneh",CDC,69,441
Bomi,03037 ,1,"Bow ein  Palava Hut, Bow ein ",President/Vice-President Runoff ,2005,Presidential,2,292,7,299,"JOHNSON-SIRLEAF, Ellen",UP,263,405
Bomi,03037 ,1,"Bow ein  Palava Hut, Bow ein ",President/Vice-President Runoff ,2005,Presidential,2,292,7,299,"WEAH, George Manneh",CDC,29,405
Bomi,03041 ,1,"Folley Tow n  Palava Hut, Folley Tow n ",President/Vice-President Runoff ,2005,Presidential,2,152,4,156,"JOHNSON-SIRLEAF, Ellen",UP,129,219
Bomi,03041 ,1,"Folley Tow n  Palava Hut, Folley Tow n ",President/Vice-President Runoff ,2005,Presidential,2,152,4,156,"WEAH, George Manneh",CDC,23,219
Bomi,03042 ,3,"Gba Community School , Gba Ja Keh ",President/Vice-President Runoff ,2005,Presidential,2,248,5,253,"JOHNSON-SIRLEAF, Ellen",UP,83,534
Bomi,03042 ,3,"Gba Community School , Gba Ja Keh ",President/Vice-President Runoff ,2005,Presidential,2,248,5,253,"WEAH, George Manneh",CDC,165,534
Bomi,03042 ,6,"Gba Community School , Gba Ja Keh ",President/Vice-President Runoff ,2005,Presidential,2,238,4,242,"JOHNSON-SIRLEAF, Ellen",UP,78,500
Bomi,03042 ,6,"Gba Community School , Gba Ja Keh ",President/Vice-President Runoff ,2005,Presidential,2,238,4,242,"WEAH, George Manneh",CDC,160,500
Bomi,03045 ,1,"Coleman Hill Palava Hut, Coleman Hill ",President/Vice-President Runoff ,2005,Presidential,2,238,6,244,"JOHNSON-SIRLEAF, Ellen",UP,152,428
Bomi,03045 ,1,"Coleman Hill Palava Hut, Coleman Hill ",President/Vice-President Runoff ,2005,Presidential,2,238,6,244,"WEAH, George Manneh",CDC,86,428
Bomi,03048 ,1,"Gaya Hills Community School , Gaya Hills ",President/Vice-President Runoff ,2005,Presidential,2,250,2,252,"JOHNSON-SIRLEAF, Ellen",UP,139,464
Bomi,03048 ,1,"Gaya Hills Community School , Gaya Hills ",President/Vice-President Runoff ,2005,Presidential,2,250,2,252,"WEAH, George Manneh",CDC,111,464
Bomi,03049 ,1,"Zarmeayan Palava Hut, Zarmeayan ",President/Vice-President Runoff ,2005,Presidential,2,119,1,120,"JOHNSON-SIRLEAF, Ellen",UP,91,124
Bomi,03049 ,1,"Zarmeayan Palava Hut, Zarmeayan ",President/Vice-President Runoff ,2005,Presidential,2,119,1,120,"WEAH, George Manneh",CDC,28,124
Bomi,03052 ,1,"Yomo Tow n Palava Hut, Yomo Tow n ",President/Vice-President Runoff ,2005,Presidential,2,74,2,76,"JOHNSON-SIRLEAF, Ellen",UP,42,161
Bomi,03052 ,1,"Yomo Tow n Palava Hut, Yomo Tow n ",President/Vice-President Runoff ,2005,Presidential,2,74,2,76,"WEAH, George Manneh",CDC,32,161
Bomi,03054 ,2,"Sass Tow n Public School , Sass Tow n ",President/Vice-President Runoff ,2005,Presidential,2,390,4,394,"JOHNSON-SIRLEAF, Ellen",UP,332,601
Bomi,03054 ,2,"Sass Tow n Public School , Sass Tow n ",President/Vice-President Runoff ,2005,Presidential,2,390,4,394,"WEAH, George Manneh",CDC,58,601
Bomi,03057 ,1,"Gonjeh Palava Hut, Gonjeh ",President/Vice-President Runoff ,2005,Presidential,2,296,4,300,"JOHNSON-SIRLEAF, Ellen",UP,274,380
Bomi,03057 ,1,"Gonjeh Palava Hut, Gonjeh ",President/Vice-President Runoff ,2005,Presidential,2,296,4,300,"WEAH, George Manneh",CDC,22,380
Bomi,03060 ,1,"Malema Tow n Hall, Malema ",President/Vice-President Runoff ,2005,Presidential,2,253,7,260,"JOHNSON-SIRLEAF, Ellen",UP,109,401
Bomi,03060 ,1,"Malema Tow n Hall, Malema ",President/Vice-President Runoff ,2005,Presidential,2,253,7,260,"WEAH, George Manneh",CDC,144,401
Bomi,03061 ,2,"Gertrude Yancy Public School , Klay ",President/Vice-President Runoff ,2005,Presidential,2,261,6,267,"JOHNSON-SIRLEAF, Ellen",UP,212,550
Bomi,03061 ,2,"Gertrude Yancy Public School , Klay ",President/Vice-President Runoff ,2005,Presidential,2,261,6,267,"WEAH, George Manneh",CDC,49,550
Bomi,03063 ,1,"Fefe Tow n Palava Hut, Fefe Tow n ",President/Vice-President Runoff ,2005,Presidential,2,342,4,346,"JOHNSON-SIRLEAF, Ellen",UP,314,440
Bomi,03063 ,1,"Fefe Tow n Palava Hut, Fefe Tow n ",President/Vice-President Runoff ,2005,Presidential,2,342,4,346,"WEAH, George Manneh",CDC,28,440
Bomi,03065 ,2,"Loah Palava Hut, Loah ",President/Vice-President Runoff ,2005,Presidential,2,197,4,201,"JOHNSON-SIRLEAF, Ellen",UP,164,320
Bomi,03065 ,2,"Loah Palava Hut, Loah ",President/Vice-President Runoff ,2005,Presidential,2,197,4,201,"WEAH, George Manneh",CDC,33,320
Bomi,03067 ,2,"Guie Tow n Hall, Guie Tow n ",President/Vice-President Runoff ,2005,Presidential,2,213,1,214,"JOHNSON-SIRLEAF, Ellen",UP,189,351
Bomi,03067 ,2,"Guie Tow n Hall, Guie Tow n ",President/Vice-President Runoff ,2005,Presidential,2,213,1,214,"WEAH, George Manneh",CDC,24,351
Bomi,03070 ,1,"Golodee Lasana Palava Hut, Golodee Lasana ",President/Vice-President Runoff ,2005,Presidential,2,190,9,199,"JOHNSON-SIRLEAF, Ellen",UP,147,363
Bomi,03070 ,1,"Golodee Lasana Palava Hut, Golodee Lasana ",President/Vice-President Runoff ,2005,Presidential,2,190,9,199,"WEAH, George Manneh",CDC,43,363
Bomi,03072 ,1,"Beajojo Clinic, Beajojo",President/Vice-President Runoff,2005,Presidential,2,300,5,305,"JOHNSON-SIRLEAF, Ellen",UP,275,430
Bomi,03072 ,1,"Beajojo Clinic, Beajojo",President/Vice-President Runoff,2005,Presidential,2,300,5,305,"WEAH, George Manneh",CDC,25,430
Bomi,03001 ,3,"Bomi Jr. High School, Tubmanburg",President/Vice-President Runoff,2005,Presidential,2,296,6,302,"JOHNSON-SIRLEAF, Ellen",UP,213,485
Bomi,03001 ,3,"Bomi Jr. High School, Tubmanburg",President/Vice-President Runoff,2005,Presidential,2,296,6,302,"WEAH, George Manneh",CDC,83,485
Bomi,03003 ,3,"Court House, Tubmanburg",President/Vice-President Runoff,2005,Presidential,2,306,4,310,"JOHNSON-SIRLEAF, Ellen",UP,200,528
Bomi,03003 ,3,"Court House, Tubmanburg",President/Vice-President Runoff,2005,Presidential,2,306,4,310,"WEAH, George Manneh",CDC,106,528
Bomi,03004 ,1,"Tbi, Tubmanburg",President/Vice-President Runoff,2005,Presidential,2,248,3,251,"JOHNSON-SIRLEAF, Ellen",UP,191,421
Bomi,03004 ,1,"Tbi, Tubmanburg",President/Vice-President Runoff,2005,Presidential,2,248,3,251,"WEAH, George Manneh",CDC,57,421
Bomi,03006 ,1,"Darmalah, Tubmanburg",President/Vice-President Runoff,2005,Presidential,2,211,5,216,"JOHNSON-SIRLEAF, Ellen",UP,131,325
Bomi,03006 ,1,"Darmalah, Tubmanburg",President/Vice-President Runoff,2005,Presidential,2,211,5,216,"WEAH, George Manneh",CDC,80,325
Bomi,03008 ,2,"Gas Station, Tubmanburg",President/Vice-President Runoff,2005,Presidential,2,328,4,332,"JOHNSON-SIRLEAF, Ellen",UP,205,495
Bomi,03008 ,2,"Gas Station, Tubmanburg",President/Vice-President Runoff,2005,Presidential,2,328,4,332,"WEAH, George Manneh",CDC,123,495
Bomi,03009 ,2,"St. Dominic School, Tubmanburg",President/Vice-President Runoff,2005,Presidential,2,298,10,308,"JOHNSON-SIRLEAF, Ellen",UP,205,521
Bomi,03009 ,2,"St. Dominic School, Tubmanburg",President/Vice-President Runoff,2005,Presidential,2,298,10,308,"WEAH, George Manneh",CDC,93,521
Bomi,03011 ,1,"Kpakpla  Palava Hut, Kpakpla",President/Vice-President Runoff,2005,Presidential,2,219,9,228,"JOHNSON-SIRLEAF, Ellen",UP,148,367
Bomi,03011 ,1,"Kpakpla  Palava Hut, Kpakpla",President/Vice-President Runoff,2005,Presidential,2,219,9,228,"WEAH, George Manneh",CDC,71,367
Bomi,03013 ,1,"Sonodee Tow n Hall, Sonodee",President/Vice-President Runoff,2005,Presidential,2,255,0,255,"JOHNSON-SIRLEAF, Ellen",UP,225,425
Bomi,03013 ,1,"Sonodee Tow n Hall, Sonodee",President/Vice-President Runoff,2005,Presidential,2,255,0,255,"WEAH, George Manneh",CDC,30,425
Bomi,03016 ,1,"Maloma Palava Hut, Maloma",President/Vice-President Runoff,2005,Presidential,2,121,0,121,"JOHNSON-SIRLEAF, Ellen",UP,100,164
Bomi,03016 ,1,"Maloma Palava Hut, Maloma",President/Vice-President Runoff,2005,Presidential,2,121,0,121,"WEAH, George Manneh",CDC,21,164
Bomi,03019 ,1,"Gbai Palava Hut, Gbai",President/Vice-President Runoff,2005,Presidential,2,128,2,130,"JOHNSON-SIRLEAF, Ellen",UP,124,198
Bomi,03019 ,1,"Gbai Palava Hut, Gbai",President/Vice-President Runoff,2005,Presidential,2,128,2,130,"WEAH, George Manneh",CDC,4,198
Bomi,03022 ,1,"Alasala Palava Hut, Alasala",President/Vice-President Runoff,2005,Presidential,2,251,10,261,"JOHNSON-SIRLEAF, Ellen",UP,120,376
Bomi,03022 ,1,"Alasala Palava Hut, Alasala",President/Vice-President Runoff,2005,Presidential,2,251,10,261,"WEAH, George Manneh",CDC,131,376
Bomi,03025 ,1,"Bonor Tow n Palava Hut, Bonor Tow n",President/Vice-President Runoff,2005,Presidential,2,132,2,134,"JOHNSON-SIRLEAF, Ellen",UP,75,243
Bomi,03025 ,1,"Bonor Tow n Palava Hut, Bonor Tow n",President/Vice-President Runoff,2005,Presidential,2,132,2,134,"WEAH, George Manneh",CDC,57,243
Bomi,03028 ,1,"Beh Tow n Tow n Hall, Beh Tow n",President/Vice-President Runoff,2005,Presidential,2,206,8,214,"JOHNSON-SIRLEAF, Ellen",UP,163,323
Bomi,03028 ,1,"Beh Tow n Tow n Hall, Beh Tow n",President/Vice-President Runoff,2005,Presidential,2,206,8,214,"WEAH, George Manneh",CDC,43,323
Bomi,03030 ,1,"Votor Tow n Hall, Votor",President/Vice-President Runoff,2005,Presidential,2,176,7,183,"JOHNSON-SIRLEAF, Ellen",UP,92,372
Bomi,03030 ,1,"Votor Tow n Hall, Votor",President/Vice-President Runoff,2005,Presidential,2,176,7,183,"WEAH, George Manneh",CDC,84,372
Bomi,03033 ,1,"Toma Tow n 1  Palava Hut, Toma Tow n 1",President/Vice-President Runoff,2005,Presidential,2,185,6,191,"JOHNSON-SIRLEAF, Ellen",UP,104,289
Bomi,03033 ,1,"Toma Tow n 1  Palava Hut, Toma Tow n 1",President/Vice-President Runoff,2005,Presidential,2,185,6,191,"WEAH, George Manneh",CDC,81,289
Bomi,03035 ,1,"Vincent Tow n  Palava Hut, Vincent Tow n",President/Vice-President Runoff,2005,Presidential,2,299,14,313,"JOHNSON-SIRLEAF, Ellen",UP,230,456
