election_county,precinct,polling_place,address,election,election_year,election_type,election_round,valid_votes,invalid_votes,total_votes,candidate,cand_party,cand_votes,registered_voters
Bong,06016 ,5,"Gbartala Para. Chief Office, Gbartala Tow n ",President/Vice-President Runoff ,2005,Presidential,2,263,7,270,"JOHNSON-SIRLEAF, Ellen",UP,213,549
Bong,06016 ,5,"Gbartala Para. Chief Office, Gbartala Tow n ",President/Vice-President Runoff ,2005,Presidential,2,263,7,270,"WEAH, George Manneh",CDC,50,549
Bong,06018 ,1,"Voloblai, Voloblai ",President/Vice-President Runoff ,2005,Presidential,2,158,3,161,"JOHNSON-SIRLEAF, Ellen",UP,114,424
Bong,06018 ,1,"Voloblai, Voloblai ",President/Vice-President Runoff ,2005,Presidential,2,158,3,161,"WEAH, George Manneh",CDC,44,424
Bong,06019 ,2,"Fenutoli Public School, Fenutoli Tow n ",President/Vice-President Runoff ,2005,Presidential,2,162,8,170,"JOHNSON-SIRLEAF, Ellen",UP,117,328
Bong,06019 ,2,"Fenutoli Public School, Fenutoli Tow n ",President/Vice-President Runoff ,2005,Presidential,2,162,8,170,"WEAH, George Manneh",CDC,45,328
Bong,06021 ,2,"Garyea Palava Hut, Garyea ",President/Vice-President Runoff ,2005,Presidential,2,241,9,250,"JOHNSON-SIRLEAF, Ellen",UP,144,538
Bong,06021 ,2,"Garyea Palava Hut, Garyea ",President/Vice-President Runoff ,2005,Presidential,2,241,9,250,"WEAH, George Manneh",CDC,97,538
Bong,06024 ,1,"Zeansue Public School, Zeansue Tow n ",President/Vice-President Runoff ,2005,Presidential,2,179,5,184,"JOHNSON-SIRLEAF, Ellen",UP,132,456
Bong,06024 ,1,"Zeansue Public School, Zeansue Tow n ",President/Vice-President Runoff ,2005,Presidential,2,179,5,184,"WEAH, George Manneh",CDC,47,456
Bong,06024 ,4,"Zeansue Public School, Zeansue Tow n ",President/Vice-President Runoff ,2005,Presidential,2,167,8,175,"JOHNSON-SIRLEAF, Ellen",UP,113,454
Bong,06024 ,4,"Zeansue Public School, Zeansue Tow n ",President/Vice-President Runoff ,2005,Presidential,2,167,8,175,"WEAH, George Manneh",CDC,54,454
Bong,06027 ,1,"Kolila Public School, Kolila ",President/Vice-President Runoff ,2005,Presidential,2,291,9,300,"JOHNSON-SIRLEAF, Ellen",UP,234,530
Bong,06027 ,1,"Kolila Public School, Kolila ",President/Vice-President Runoff ,2005,Presidential,2,291,9,300,"WEAH, George Manneh",CDC,57,530
Bong,06028 ,2,"Gbonkonimah Hut, Gbonkonimah ",President/Vice-President Runoff ,2005,Presidential,2,194,2,196,"JOHNSON-SIRLEAF, Ellen",UP,124,466
Bong,06028 ,2,"Gbonkonimah Hut, Gbonkonimah ",President/Vice-President Runoff ,2005,Presidential,2,194,2,196,"WEAH, George Manneh",CDC,70,466
Bong,06029 ,2,"Kayata Sda Church, Kayata Tow n ",President/Vice-President Runoff ,2005,Presidential,2,226,5,231,"JOHNSON-SIRLEAF, Ellen",UP,206,583
Bong,06029 ,2,"Kayata Sda Church, Kayata Tow n ",President/Vice-President Runoff ,2005,Presidential,2,226,5,231,"WEAH, George Manneh",CDC,20,583
Bong,06031 ,2,"Gokai Public School, Gokai ",President/Vice-President Runoff ,2005,Presidential,2,197,17,214,"JOHNSON-SIRLEAF, Ellen",UP,66,471
Bong,06031 ,2,"Gokai Public School, Gokai ",President/Vice-President Runoff ,2005,Presidential,2,197,17,214,"WEAH, George Manneh",CDC,131,471
Bong,06033 ,1,"Suakoko Tow n Hall, Suakoko Tow n ",President/Vice-President Runoff ,2005,Presidential,2,215,1,216,"JOHNSON-SIRLEAF, Ellen",UP,177,566
Bong,06033 ,1,"Suakoko Tow n Hall, Suakoko Tow n ",President/Vice-President Runoff ,2005,Presidential,2,215,1,216,"WEAH, George Manneh",CDC,38,566
Bong,06033 ,4,"Suakoko Tow n Hall, Suakoko Tow n ",President/Vice-President Runoff ,2005,Presidential,2,202,12,214,"JOHNSON-SIRLEAF, Ellen",UP,165,539
Bong,06033 ,4,"Suakoko Tow n Hall, Suakoko Tow n ",President/Vice-President Runoff ,2005,Presidential,2,202,12,214,"WEAH, George Manneh",CDC,37,539
Bong,06035 ,1,"Skt Market Hall, Sgt. Kollie Tow nw ",President/Vice-President Runoff ,2005,Presidential,2,286,9,295,"JOHNSON-SIRLEAF, Ellen",UP,202,498
Bong,06035 ,1,"Skt Market Hall, Sgt. Kollie Tow nw ",President/Vice-President Runoff ,2005,Presidential,2,286,9,295,"WEAH, George Manneh",CDC,84,498
Bong,06036 ,1,"Kankalan Palava Hut, Kankalan Tow n ",President/Vice-President Runoff ,2005,Presidential,2,190,6,196,"JOHNSON-SIRLEAF, Ellen",UP,172,538
Bong,06036 ,1,"Kankalan Palava Hut, Kankalan Tow n ",President/Vice-President Runoff ,2005,Presidential,2,190,6,196,"WEAH, George Manneh",CDC,18,538
Bong,06038 ,2,"Haindii Palava Hut, Haindii ",President/Vice-President Runoff ,2005,Presidential,2,242,5,247,"JOHNSON-SIRLEAF, Ellen",UP,211,474
Bong,06038 ,2,"Haindii Palava Hut, Haindii ",President/Vice-President Runoff ,2005,Presidential,2,242,5,247,"WEAH, George Manneh",CDC,31,474
Bong,06040 ,1,"Popota Ta Palava Hut, Popota Ta ",President/Vice-President Runoff ,2005,Presidential,2,210,1,211,"JOHNSON-SIRLEAF, Ellen",UP,197,460
Bong,06040 ,1,"Popota Ta Palava Hut, Popota Ta ",President/Vice-President Runoff ,2005,Presidential,2,210,1,211,"WEAH, George Manneh",CDC,13,460
Bong,06041 ,2,"Neipokorkoli-ta Palava Hut, Neipokorkoli-ta ",President/Vice-President Runoff ,2005,Presidential,2,182,6,188,"JOHNSON-SIRLEAF, Ellen",UP,95,484
Bong,06041 ,2,"Neipokorkoli-ta Palava Hut, Neipokorkoli-ta ",President/Vice-President Runoff ,2005,Presidential,2,182,6,188,"WEAH, George Manneh",CDC,87,484
Bong,06042 ,3,"Bong Mine Recreational Hall, Bong Tow n ",President/Vice-President Runoff ,2005,Presidential,2,360,20,380,"JOHNSON-SIRLEAF, Ellen",UP,304,622
Bong,06042 ,3,"Bong Mine Recreational Hall, Bong Tow n ",President/Vice-President Runoff ,2005,Presidential,2,360,20,380,"WEAH, George Manneh",CDC,56,622
Bong,06043 ,1,"Degai Palava Hut, Degai ",President/Vice-President Runoff ,2005,Presidential,2,210,8,218,"JOHNSON-SIRLEAF, Ellen",UP,176,583
Bong,06043 ,1,"Degai Palava Hut, Degai ",President/Vice-President Runoff ,2005,Presidential,2,210,8,218,"WEAH, George Manneh",CDC,34,583
Bong,06045 ,2,"Lutheran Elem. School Building, Sanoyea ",President/Vice-President Runoff ,2005,Presidential,2,272,5,277,"JOHNSON-SIRLEAF, Ellen",UP,228,527
Bong,06045 ,2,"Lutheran Elem. School Building, Sanoyea ",President/Vice-President Runoff ,2005,Presidential,2,272,5,277,"WEAH, George Manneh",CDC,44,527
Bong,06045 ,5,"Lutheran Elem. School Building, Sanoyea ",President/Vice-President Runoff ,2005,Presidential,2,253,4,257,"JOHNSON-SIRLEAF, Ellen",UP,215,530
Bong,06045 ,5,"Lutheran Elem. School Building, Sanoyea ",President/Vice-President Runoff ,2005,Presidential,2,253,4,257,"WEAH, George Manneh",CDC,38,530
Bong,06047 ,1,"Winnie Ta Palava , Winnie Ta ",President/Vice-President Runoff ,2005,Presidential,2,417,3,420,"JOHNSON-SIRLEAF, Ellen",UP,404,439
Bong,06047 ,1,"Winnie Ta Palava , Winnie Ta ",President/Vice-President Runoff ,2005,Presidential,2,417,3,420,"WEAH, George Manneh",CDC,13,439
Bong,06049 ,2,"Gbogbota Palava Hut, Gbogbota ",President/Vice-President Runoff ,2005,Presidential,2,131,8,139,"JOHNSON-SIRLEAF, Ellen",UP,46,347
Bong,06049 ,2,"Gbogbota Palava Hut, Gbogbota ",President/Vice-President Runoff ,2005,Presidential,2,131,8,139,"WEAH, George Manneh",CDC,85,347
Bong,06051 ,1,"Folomeni Palava Hut, Folomeni ",President/Vice-President Runoff ,2005,Presidential,2,298,2,300,"JOHNSON-SIRLEAF, Ellen",UP,204,540
Bong,06051 ,1,"Folomeni Palava Hut, Folomeni ",President/Vice-President Runoff ,2005,Presidential,2,298,2,300,"WEAH, George Manneh",CDC,94,540
Bong,06052 ,2,"Gou Palava Hut, Gou ",President/Vice-President Runoff ,2005,Presidential,2,166,5,171,"JOHNSON-SIRLEAF, Ellen",UP,103,385
Bong,06052 ,2,"Gou Palava Hut, Gou ",President/Vice-President Runoff ,2005,Presidential,2,166,5,171,"WEAH, George Manneh",CDC,63,385
Bong,06054 ,1,"Pia-ta Palava Hut, Pia-ta ",President/Vice-President Runoff ,2005,Presidential,2,187,6,193,"JOHNSON-SIRLEAF, Ellen",UP,95,532
Bong,06054 ,1,"Pia-ta Palava Hut, Pia-ta ",President/Vice-President Runoff ,2005,Presidential,2,187,6,193,"WEAH, George Manneh",CDC,92,532
Bong,06056 ,1,"Boryorma Palava Hut, Boryormah ",President/Vice-President Runoff ,2005,Presidential,2,137,4,141,"JOHNSON-SIRLEAF, Ellen",UP,120,358
Bong,06056 ,1,"Boryorma Palava Hut, Boryormah ",President/Vice-President Runoff ,2005,Presidential,2,137,4,141,"WEAH, George Manneh",CDC,17,358
Bong,06057 ,2,"Martha Tubman Sch Building, Salala ",President/Vice-President Runoff ,2005,Presidential,2,231,16,247,"JOHNSON-SIRLEAF, Ellen",UP,166,553
Bong,06057 ,2,"Martha Tubman Sch Building, Salala ",President/Vice-President Runoff ,2005,Presidential,2,231,16,247,"WEAH, George Manneh",CDC,65,553
Bong,06057 ,5,"Martha Tubman Sch Building, Salala ",President/Vice-President Runoff ,2005,Presidential,2,260,9,269,"JOHNSON-SIRLEAF, Ellen",UP,189,536
Bong,06057 ,5,"Martha Tubman Sch Building, Salala ",President/Vice-President Runoff ,2005,Presidential,2,260,9,269,"WEAH, George Manneh",CDC,71,536
Bong,06058 ,2,"Kpakoloya Public School, Kpakoloya ",President/Vice-President Runoff ,2005,Presidential,2,238,6,244,"JOHNSON-SIRLEAF, Ellen",UP,158,470
Bong,06058 ,2,"Kpakoloya Public School, Kpakoloya ",President/Vice-President Runoff ,2005,Presidential,2,238,6,244,"WEAH, George Manneh",CDC,80,470
Bong,06059 ,2,"Maimu Public School, Maimu ",President/Vice-President Runoff ,2005,Presidential,2,240,10,250,"JOHNSON-SIRLEAF, Ellen",UP,206,482
Bong,06059 ,2,"Maimu Public School, Maimu ",President/Vice-President Runoff ,2005,Presidential,2,240,10,250,"WEAH, George Manneh",CDC,34,482
Bong,06061 ,1,"Tokpaipplu Clinic, Tokpaipolu ",President/Vice-President Runoff ,2005,Presidential,2,308,11,319,"JOHNSON-SIRLEAF, Ellen",UP,250,566
Bong,06061 ,1,"Tokpaipplu Clinic, Tokpaipolu ",President/Vice-President Runoff ,2005,Presidential,2,308,11,319,"WEAH, George Manneh",CDC,58,566
Bong,06062 ,2,"Nyainquell School Building, Nyainquell ",President/Vice-President Runoff ,2005,Presidential,2,298,1,299,"JOHNSON-SIRLEAF, Ellen",UP,277,305
Bong,06062 ,2,"Nyainquell School Building, Nyainquell ",President/Vice-President Runoff ,2005,Presidential,2,298,1,299,"WEAH, George Manneh",CDC,21,305
Bong,06064 ,2,"E. J. Yancy School Building, Totota ",President/Vice-President Runoff ,2005,Presidential,2,251,18,269,"JOHNSON-SIRLEAF, Ellen",UP,194,551
Bong,06064 ,2,"E. J. Yancy School Building, Totota ",President/Vice-President Runoff ,2005,Presidential,2,251,18,269,"WEAH, George Manneh",CDC,57,551
Bong,06065 ,1,"E. J. Yancy School Building, Totota ",President/Vice-President Runoff ,2005,Presidential,2,254,7,261,"JOHNSON-SIRLEAF, Ellen",UP,197,541
Bong,06065 ,1,"E. J. Yancy School Building, Totota ",President/Vice-President Runoff ,2005,Presidential,2,254,7,261,"WEAH, George Manneh",CDC,57,541
Bong,06066 ,1,"E. J. Yancy School Building, Totota ",President/Vice-President Runoff ,2005,Presidential,2,223,2,225,"JOHNSON-SIRLEAF, Ellen",UP,171,475
Bong,06066 ,1,"E. J. Yancy School Building, Totota ",President/Vice-President Runoff ,2005,Presidential,2,223,2,225,"WEAH, George Manneh",CDC,52,475
Bong,06067 ,1,"Felelah Public School, Felelah ",President/Vice-President Runoff ,2005,Presidential,2,259,15,274,"JOHNSON-SIRLEAF, Ellen",UP,217,577
Bong,06067 ,1,"Felelah Public School, Felelah ",President/Vice-President Runoff ,2005,Presidential,2,259,15,274,"WEAH, George Manneh",CDC,42,577
Bong,06067 ,4,"Felelah Public School, Felelah ",President/Vice-President Runoff ,2005,Presidential,2,262,12,274,"JOHNSON-SIRLEAF, Ellen",UP,205,550
Bong,06067 ,4,"Felelah Public School, Felelah ",President/Vice-President Runoff ,2005,Presidential,2,262,12,274,"WEAH, George Manneh",CDC,57,550
Bong,06068 ,2,"Distribution Center, E. J. Yancy Camp ",President/Vice-President Runoff ,2005,Presidential,2,27,0,27,"JOHNSON-SIRLEAF, Ellen",UP,22,342
Bong,06068 ,2,"Distribution Center, E. J. Yancy Camp ",President/Vice-President Runoff ,2005,Presidential,2,27,0,27,"WEAH, George Manneh",CDC,5,342
Bong,06069 ,2,"Distribution Center, E. J. Yancy Camp ",President/Vice-President Runoff ,2005,Presidential,2,20,0,20,"JOHNSON-SIRLEAF, Ellen",UP,14,302
Bong,06069 ,2,"Distribution Center, E. J. Yancy Camp ",President/Vice-President Runoff ,2005,Presidential,2,20,0,20,"WEAH, George Manneh",CDC,6,302
Bong,06070 ,2,"Distribution Center, E. J. Yancy Camp ",President/Vice-President Runoff ,2005,Presidential,2,87,6,93,"JOHNSON-SIRLEAF, Ellen",UP,71,389
Bong,06070 ,2,"Distribution Center, E. J. Yancy Camp ",President/Vice-President Runoff ,2005,Presidential,2,87,6,93,"WEAH, George Manneh",CDC,16,389
Bong,06071 ,2,"Distribution Center, Maimu 1, 2, And 3 Camp ",President/Vice-President Runoff ,2005,Presidential,2,36,0,36,"JOHNSON-SIRLEAF, Ellen",UP,27,580
Bong,06071 ,2,"Distribution Center, Maimu 1, 2, And 3 Camp ",President/Vice-President Runoff ,2005,Presidential,2,36,0,36,"WEAH, George Manneh",CDC,9,580
Bong,06072 ,2,"Distribution Center, Maimu 1, 2, And 3 Camp ",President/Vice-President Runoff ,2005,Presidential,2,22,0,22,"JOHNSON-SIRLEAF, Ellen",UP,16,584
Bong,06072 ,2,"Distribution Center, Maimu 1, 2, And 3 Camp ",President/Vice-President Runoff ,2005,Presidential,2,22,0,22,"WEAH, George Manneh",CDC,6,584
Bong,06073 ,1,"Distribution Center, Maimu 1, 2, And 3 Camp ",President/Vice-President Runoff ,2005,Presidential,2,38,7,45,"JOHNSON-SIRLEAF, Ellen",UP,27,111
Bong,06073 ,1,"Distribution Center, Maimu 1, 2, And 3 Camp ",President/Vice-President Runoff ,2005,Presidential,2,38,7,45,"WEAH, George Manneh",CDC,11,111
Bong,06073 ,4,"Distribution Center, Maimu 1, 2, And 3 Camp ",President/Vice-President Runoff ,2005,Presidential,2,19,0,19,"JOHNSON-SIRLEAF, Ellen",UP,14,454
Bong,06073 ,4,"Distribution Center, Maimu 1, 2, And 3 Camp ",President/Vice-President Runoff ,2005,Presidential,2,19,0,19,"WEAH, George Manneh",CDC,5,454
Bong,06074 ,3,"Distribution Center, Maimu 1, 2, And 3 Camp ",President/Vice-President Runoff ,2005,Presidential,2,15,1,16,"JOHNSON-SIRLEAF, Ellen",UP,6,413
Bong,06074 ,3,"Distribution Center, Maimu 1, 2, And 3 Camp ",President/Vice-President Runoff ,2005,Presidential,2,15,1,16,"WEAH, George Manneh",CDC,9,413
Bong,06075 ,2,"Distribution Center, Maimu 1, 2, And 3 Camp ",President/Vice-President Runoff ,2005,Presidential,2,10,1,11,"JOHNSON-SIRLEAF, Ellen",UP,8,445
Bong,06075 ,2,"Distribution Center, Maimu 1, 2, And 3 Camp ",President/Vice-President Runoff ,2005,Presidential,2,10,1,11,"WEAH, George Manneh",CDC,2,445
Bong,06076 ,1,"Distribution Center, Maimu 1, 2, And 3 Camp ",President/Vice-President Runoff ,2005,Presidential,2,102,2,104,"JOHNSON-SIRLEAF, Ellen",UP,83,265
Bong,06076 ,1,"Distribution Center, Maimu 1, 2, And 3 Camp ",President/Vice-President Runoff ,2005,Presidential,2,102,2,104,"WEAH, George Manneh",CDC,19,265
Bong,06077 ,1,"Distribution Center, Salala Idp Camp ",President/Vice-President Runoff ,2005,Presidential,2,33,2,35,"JOHNSON-SIRLEAF, Ellen",UP,24,116
Bong,06077 ,1,"Distribution Center, Salala Idp Camp ",President/Vice-President Runoff ,2005,Presidential,2,33,2,35,"WEAH, George Manneh",CDC,9,116
Bong,06077 ,4,"Distribution Center, Salala Idp Camp ",President/Vice-President Runoff ,2005,Presidential,2,312,20,332,"JOHNSON-SIRLEAF, Ellen",UP,178,546
Bong,06077 ,4,"Distribution Center, Salala Idp Camp ",President/Vice-President Runoff ,2005,Presidential,2,312,20,332,"WEAH, George Manneh",CDC,134,546
Bong,06078 ,3,"Distribution Center, Salala Idp Camp ",President/Vice-President Runoff ,2005,Presidential,2,325,1,326,"JOHNSON-SIRLEAF, Ellen",UP,213,508
Bong,06078 ,3,"Distribution Center, Salala Idp Camp ",President/Vice-President Runoff ,2005,Presidential,2,325,1,326,"WEAH, George Manneh",CDC,112,508
Bong,06079 ,2,"Distribution Center, Salala Idp Camp ",President/Vice-President Runoff ,2005,Presidential,2,273,4,277,"JOHNSON-SIRLEAF, Ellen",UP,161,439
Bong,06079 ,2,"Distribution Center, Salala Idp Camp ",President/Vice-President Runoff ,2005,Presidential,2,273,4,277,"WEAH, George Manneh",CDC,112,439
Bong,06080 ,1,"Distribution Center, Tumutu Camp ",President/Vice-President Runoff ,2005,Presidential,2,75,0,75,"JOHNSON-SIRLEAF, Ellen",UP,59,223
Bong,06080 ,1,"Distribution Center, Tumutu Camp ",President/Vice-President Runoff ,2005,Presidential,2,75,0,75,"WEAH, George Manneh",CDC,16,223
Bong,06080 ,4,"Distribution Center, Tumutu Camp ",President/Vice-President Runoff ,2005,Presidential,2,72,1,73,"JOHNSON-SIRLEAF, Ellen",UP,39,431
Bong,06080 ,4,"Distribution Center, Tumutu Camp ",President/Vice-President Runoff ,2005,Presidential,2,72,1,73,"WEAH, George Manneh",CDC,33,431
Bong,06501 ,3,"Belefanai Health Centre, Belefanai City ",President/Vice-President Runoff ,2005,Presidential,2,264,10,274,"JOHNSON-SIRLEAF, Ellen",UP,161,581
Bong,06501 ,3,"Belefanai Health Centre, Belefanai City ",President/Vice-President Runoff ,2005,Presidential,2,264,10,274,"WEAH, George Manneh",CDC,103,581
Bong,06503 ,1,"Shankpala Public School , Shankpalai Tow n ",President/Vice-President Runoff ,2005,Presidential,2,354,9,363,"JOHNSON-SIRLEAF, Ellen",UP,249,548
Bong,06503 ,1,"Shankpala Public School , Shankpalai Tow n ",President/Vice-President Runoff ,2005,Presidential,2,354,9,363,"WEAH, George Manneh",CDC,105,548
Bong,06504 ,2,"Seed Bank Building, Yow ee Tow n ",President/Vice-President Runoff ,2005,Presidential,2,183,9,192,"JOHNSON-SIRLEAF, Ellen",UP,28,413
Bong,06504 ,2,"Seed Bank Building, Yow ee Tow n ",President/Vice-President Runoff ,2005,Presidential,2,183,9,192,"WEAH, George Manneh",CDC,155,413
Bong,06506 ,1,"Seed Bank Building, Naama Tow n ",President/Vice-President Runoff ,2005,Presidential,2,309,18,327,"JOHNSON-SIRLEAF, Ellen",UP,271,493
Bong,06506 ,1,"Seed Bank Building, Naama Tow n ",President/Vice-President Runoff ,2005,Presidential,2,309,18,327,"WEAH, George Manneh",CDC,38,493
Bong,06508 ,1,"Farvey Palava Hut, Farvey Tow n ",President/Vice-President Runoff ,2005,Presidential,2,246,20,266,"JOHNSON-SIRLEAF, Ellen",UP,68,364
Bong,06508 ,1,"Farvey Palava Hut, Farvey Tow n ",President/Vice-President Runoff ,2005,Presidential,2,246,20,266,"WEAH, George Manneh",CDC,178,364
Bong,06509 ,2,"Gbalatuah Health Centre, Gbalatuah City ",President/Vice-President Runoff ,2005,Presidential,2,235,3,238,"JOHNSON-SIRLEAF, Ellen",UP,142,498
Bong,06509 ,2,"Gbalatuah Health Centre, Gbalatuah City ",President/Vice-President Runoff ,2005,Presidential,2,235,3,238,"WEAH, George Manneh",CDC,93,498
Bong,06511 ,1,"Christian T. Normal School, Gbarnga Siaquelleh ",President/Vice-President Runoff ,2005,Presidential,2,256,17,273,"JOHNSON-SIRLEAF, Ellen",UP,210,394
Bong,06511 ,1,"Christian T. Normal School, Gbarnga Siaquelleh ",President/Vice-President Runoff ,2005,Presidential,2,256,17,273,"WEAH, George Manneh",CDC,46,394
Bong,06512 ,1,"Pay Elementary & Jr. High Schl, Foequelleh Tow n ",President/Vice-President Runoff ,2005,Presidential,2,273,12,285,"JOHNSON-SIRLEAF, Ellen",UP,241,609
Bong,06512 ,1,"Pay Elementary & Jr. High Schl, Foequelleh Tow n ",President/Vice-President Runoff ,2005,Presidential,2,273,12,285,"WEAH, George Manneh",CDC,32,609
Bong,06512 ,4,"Pay Elementary & Jr. High Schl, Foequelleh Tow n ",President/Vice-President Runoff ,2005,Presidential,2,288,3,291,"JOHNSON-SIRLEAF, Ellen",UP,251,608
Bong,06512 ,4,"Pay Elementary & Jr. High Schl, Foequelleh Tow n ",President/Vice-President Runoff ,2005,Presidential,2,288,3,291,"WEAH, George Manneh",CDC,37,608
Bong,06513 ,3,"Weah Elementary School, Bellemue Tow n ",President/Vice-President Runoff ,2005,Presidential,2,245,8,253,"JOHNSON-SIRLEAF, Ellen",UP,160,458
Bong,06513 ,3,"Weah Elementary School, Bellemue Tow n ",President/Vice-President Runoff ,2005,Presidential,2,245,8,253,"WEAH, George Manneh",CDC,85,458
Bong,06514 ,3,"Garmu Public School, Gahnmue ",President/Vice-President Runoff ,2005,Presidential,2,260,39,299,"JOHNSON-SIRLEAF, Ellen",UP,179,568
Bong,06514 ,3,"Garmu Public School, Gahnmue ",President/Vice-President Runoff ,2005,Presidential,2,260,39,299,"WEAH, George Manneh",CDC,81,568
Bong,06515 ,3,"Nyonfakollie Public School, Zow ienta Tow n ",President/Vice-President Runoff ,2005,Presidential,2,160,6,166,"JOHNSON-SIRLEAF, Ellen",UP,94,498
Bong,06515 ,3,"Nyonfakollie Public School, Zow ienta Tow n ",President/Vice-President Runoff ,2005,Presidential,2,160,6,166,"WEAH, George Manneh",CDC,66,498
Bong,06516 ,1,"Samuel B. Cooper School, Baila Tow n ",President/Vice-President Runoff ,2005,Presidential,2,267,5,272,"JOHNSON-SIRLEAF, Ellen",UP,225,466
Bong,06516 ,1,"Samuel B. Cooper School, Baila Tow n ",President/Vice-President Runoff ,2005,Presidential,2,267,5,272,"WEAH, George Manneh",CDC,42,466
Bong,06517 ,1,"Nyaquoi Bee School, Palala Tow n ",President/Vice-President Runoff ,2005,Presidential,2,311,1,312,"JOHNSON-SIRLEAF, Ellen",UP,140,604
Bong,06517 ,1,"Nyaquoi Bee School, Palala Tow n ",President/Vice-President Runoff ,2005,Presidential,2,311,1,312,"WEAH, George Manneh",CDC,171,604
Bong,06517 ,4,"Nyaquoi Bee School, Palala Tow n ",President/Vice-President Runoff ,2005,Presidential,2,320,4,324,"JOHNSON-SIRLEAF, Ellen",UP,136,597
Bong,06517 ,4,"Nyaquoi Bee School, Palala Tow n ",President/Vice-President Runoff ,2005,Presidential,2,320,4,324,"WEAH, George Manneh",CDC,184,597
Bong,06518 ,2,"Youth Mission Of Life, Foela Tow n ",President/Vice-President Runoff ,2005,Presidential,2,223,7,230,"JOHNSON-SIRLEAF, Ellen",UP,176,440
Bong,06518 ,2,"Youth Mission Of Life, Foela Tow n ",President/Vice-President Runoff ,2005,Presidential,2,223,7,230,"WEAH, George Manneh",CDC,47,440
Bong,06520 ,2,"James Milton Jr. High School, Zebay ",President/Vice-President Runoff ,2005,Presidential,2,181,4,185,"JOHNSON-SIRLEAF, Ellen",UP,150,466
Bong,06520 ,2,"James Milton Jr. High School, Zebay ",President/Vice-President Runoff ,2005,Presidential,2,181,4,185,"WEAH, George Manneh",CDC,31,466
