election_county,precinct,polling_place,address,election,election_year,election_type,election_round,valid_votes,invalid_votes,total_votes,candidate,cand_party,cand_votes,registered_voters
GrandCapeMount,12017 ,3,"Lofa Bridge Community School, Lofa Bridge ",President/Vice-President Runoff ,2005,Presidential,2,248,6,254,"WEAH, George Manneh",CDC,97,509
GrandCapeMount,12018 ,3,"Macca Tow n Hall, Macca Tow n ",President/Vice-President Runoff ,2005,Presidential,2,277,11,288,"JOHNSON-SIRLEAF, Ellen",UP,205,482
GrandCapeMount,12018 ,3,"Macca Tow n Hall, Macca Tow n ",President/Vice-President Runoff ,2005,Presidential,2,277,11,288,"WEAH, George Manneh",CDC,72,482
GrandCapeMount,12020 ,1,"Jenna Mana Public School, Jenne Mana ",President/Vice-President Runoff ,2005,Presidential,2,206,3,209,"JOHNSON-SIRLEAF, Ellen",UP,134,415
GrandCapeMount,12020 ,1,"Jenna Mana Public School, Jenne Mana ",President/Vice-President Runoff ,2005,Presidential,2,206,3,209,"WEAH, George Manneh",CDC,72,415
GrandCapeMount,12023 ,1,"Marbon Dorley Public School, Marbon Dorley ",President/Vice-President Runoff ,2005,Presidential,2,194,5,199,"JOHNSON-SIRLEAF, Ellen",UP,115,410
GrandCapeMount,12023 ,1,"Marbon Dorley Public School, Marbon Dorley ",President/Vice-President Runoff ,2005,Presidential,2,194,5,199,"WEAH, George Manneh",CDC,79,410
GrandCapeMount,12025 ,2,"Sanjanma Public School, Sanjanama ",President/Vice-President Runoff ,2005,Presidential,2,273,4,277,"JOHNSON-SIRLEAF, Ellen",UP,115,460
GrandCapeMount,12025 ,2,"Sanjanma Public School, Sanjanama ",President/Vice-President Runoff ,2005,Presidential,2,273,4,277,"WEAH, George Manneh",CDC,158,460
GrandCapeMount,12026 ,3,"Mambo Public School, Mambo Tow n ",President/Vice-President Runoff ,2005,Presidential,2,166,9,175,"JOHNSON-SIRLEAF, Ellen",UP,45,418
GrandCapeMount,12026 ,3,"Mambo Public School, Mambo Tow n ",President/Vice-President Runoff ,2005,Presidential,2,166,9,175,"WEAH, George Manneh",CDC,121,418
GrandCapeMount,12028 ,2,"Kulango Public School, Kulango Tow n ",President/Vice-President Runoff ,2005,Presidential,2,173,8,181,"JOHNSON-SIRLEAF, Ellen",UP,74,577
GrandCapeMount,12028 ,2,"Kulango Public School, Kulango Tow n ",President/Vice-President Runoff ,2005,Presidential,2,173,8,181,"WEAH, George Manneh",CDC,99,577
GrandCapeMount,12029 ,3,"Jennew onde Public School, Jennew onde ",President/Vice-President Runoff ,2005,Presidential,2,286,35,321,"JOHNSON-SIRLEAF, Ellen",UP,103,573
GrandCapeMount,12029 ,3,"Jennew onde Public School, Jennew onde ",President/Vice-President Runoff ,2005,Presidential,2,286,35,321,"WEAH, George Manneh",CDC,183,573
GrandCapeMount,12030 ,3,"Tiene Public School, Tiene ",President/Vice-President Runoff ,2005,Presidential,2,250,14,264,"JOHNSON-SIRLEAF, Ellen",UP,126,579
GrandCapeMount,12030 ,3,"Tiene Public School, Tiene ",President/Vice-President Runoff ,2005,Presidential,2,250,14,264,"WEAH, George Manneh",CDC,124,579
GrandCapeMount,12031 ,1,"Barbalor Tow n Hall, Barbalor Tow n ",President/Vice-President Runoff ,2005,Presidential,2,251,21,272,"JOHNSON-SIRLEAF, Ellen",UP,75,556
GrandCapeMount,12031 ,1,"Barbalor Tow n Hall, Barbalor Tow n ",President/Vice-President Runoff ,2005,Presidential,2,251,21,272,"WEAH, George Manneh",CDC,176,556
GrandCapeMount,12032 ,2,"Bo Waterside Public School, Bo Waterside ",President/Vice-President Runoff ,2005,Presidential,2,228,7,235,"JOHNSON-SIRLEAF, Ellen",UP,102,469
GrandCapeMount,12032 ,2,"Bo Waterside Public School, Bo Waterside ",President/Vice-President Runoff ,2005,Presidential,2,228,7,235,"WEAH, George Manneh",CDC,126,469
GrandCapeMount,12034 ,2,"Damala Public School, Damala Tow n ",President/Vice-President Runoff ,2005,Presidential,2,302,3,305,"JOHNSON-SIRLEAF, Ellen",UP,240,537
GrandCapeMount,12034 ,2,"Damala Public School, Damala Tow n ",President/Vice-President Runoff ,2005,Presidential,2,302,3,305,"WEAH, George Manneh",CDC,62,537
GrandCapeMount,12035 ,2,"Bamballa Public School, Jenjin Tow n ",President/Vice-President Runoff ,2005,Presidential,2,257,14,271,"JOHNSON-SIRLEAF, Ellen",UP,192,412
GrandCapeMount,12035 ,2,"Bamballa Public School, Jenjin Tow n ",President/Vice-President Runoff ,2005,Presidential,2,257,14,271,"WEAH, George Manneh",CDC,65,412
GrandCapeMount,12037 ,1,"Bombor Tow n Hall, Bombor Old Tow n ",President/Vice-President Runoff ,2005,Presidential,2,157,1,158,"JOHNSON-SIRLEAF, Ellen",UP,92,290
GrandCapeMount,12037 ,1,"Bombor Tow n Hall, Bombor Old Tow n ",President/Vice-President Runoff ,2005,Presidential,2,157,1,158,"WEAH, George Manneh",CDC,65,290
GrandCapeMount,12040 ,1,"Bindaja Public School, Bindaja ",President/Vice-President Runoff ,2005,Presidential,2,342,8,350,"JOHNSON-SIRLEAF, Ellen",UP,280,525
GrandCapeMount,12040 ,1,"Bindaja Public School, Bindaja ",President/Vice-President Runoff ,2005,Presidential,2,342,8,350,"WEAH, George Manneh",CDC,62,525
GrandCapeMount,12041 ,2,"Wassay Tow n Hall, Guasi Tow n , Bombar Old Tow n ",President/Vice-President Runoff ,2005,Presidential,2,196,8,204,"JOHNSON-SIRLEAF, Ellen",UP,164,344
GrandCapeMount,12041 ,2,"Wassay Tow n Hall, Guasi Tow n , Bombar Old Tow n ",President/Vice-President Runoff ,2005,Presidential,2,196,8,204,"WEAH, George Manneh",CDC,32,344
GrandCapeMount,12043 ,2,"Varkianw aye Public School, Varkianw aye",President/Vice-President Runoff,2005,Presidential,2,171,4,175,"JOHNSON-SIRLEAF, Ellen",UP,136,283
GrandCapeMount,12043 ,2,"Varkianw aye Public School, Varkianw aye",President/Vice-President Runoff,2005,Presidential,2,171,4,175,"WEAH, George Manneh",CDC,35,283
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n ",President/Vice-President Runoff ,2005,Presidential,2,251,2,253,"JOHNSON-SIRLEAF, Ellen",UP,169,519
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n ",President/Vice-President Runoff ,2005,Presidential,2,251,2,253,"WEAH, George Manneh",CDC,82,519
GrandCapeMount,12001 ,5,"Sanje Public School Building , Sanje Tow n ",President/Vice-President Runoff ,2005,Presidential,2,197,19,216,"JOHNSON-SIRLEAF, Ellen",UP,135,527
GrandCapeMount,12001 ,5,"Sanje Public School Building , Sanje Tow n ",President/Vice-President Runoff ,2005,Presidential,2,197,19,216,"WEAH, George Manneh",CDC,62,527
GrandCapeMount,12003 ,1,"Wangakar Public School, Wangekar Tow n ",President/Vice-President Runoff ,2005,Presidential,2,185,10,195,"JOHNSON-SIRLEAF, Ellen",UP,116,429
GrandCapeMount,12003 ,1,"Wangakar Public School, Wangekar Tow n ",President/Vice-President Runoff ,2005,Presidential,2,185,10,195,"WEAH, George Manneh",CDC,69,429
GrandCapeMount,12004 ,2,"Madina Public School, Madina Tow n ",President/Vice-President Runoff ,2005,Presidential,2,249,6,255,"JOHNSON-SIRLEAF, Ellen",UP,152,583
GrandCapeMount,12004 ,2,"Madina Public School, Madina Tow n ",President/Vice-President Runoff ,2005,Presidential,2,249,6,255,"WEAH, George Manneh",CDC,97,583
GrandCapeMount,12004 ,5,"Madina Public School, Madina Tow n ",President/Vice-President Runoff ,2005,Presidential,2,245,4,249,"JOHNSON-SIRLEAF, Ellen",UP,145,605
GrandCapeMount,12004 ,5,"Madina Public School, Madina Tow n ",President/Vice-President Runoff ,2005,Presidential,2,245,4,249,"WEAH, George Manneh",CDC,100,605
GrandCapeMount,12006 ,2,"Zaw ay Public School, Zaw ay ",President/Vice-President Runoff ,2005,Presidential,2,89,11,100,"JOHNSON-SIRLEAF, Ellen",UP,70,314
GrandCapeMount,12006 ,2,"Zaw ay Public School, Zaw ay ",President/Vice-President Runoff ,2005,Presidential,2,89,11,100,"WEAH, George Manneh",CDC,19,314
GrandCapeMount,12008 ,2,"Gononamalan Public School, Gonolo ",President/Vice-President Runoff ,2005,Presidential,2,138,12,150,"JOHNSON-SIRLEAF, Ellen",UP,95,417
GrandCapeMount,12008 ,2,"Gononamalan Public School, Gonolo ",President/Vice-President Runoff ,2005,Presidential,2,138,12,150,"WEAH, George Manneh",CDC,43,417
GrandCapeMount,12010 ,2,"Robers City Hall, Robersport City ",President/Vice-President Runoff ,2005,Presidential,2,339,12,351,"JOHNSON-SIRLEAF, Ellen",UP,196,598
GrandCapeMount,12010 ,2,"Robers City Hall, Robersport City ",President/Vice-President Runoff ,2005,Presidential,2,339,12,351,"WEAH, George Manneh",CDC,143,598
GrandCapeMount,12012 ,1,"Latia Tow n Hall , Latia Tow n ",President/Vice-President Runoff ,2005,Presidential,2,266,4,270,"JOHNSON-SIRLEAF, Ellen",UP,250,453
GrandCapeMount,12012 ,1,"Latia Tow n Hall , Latia Tow n ",President/Vice-President Runoff ,2005,Presidential,2,266,4,270,"WEAH, George Manneh",CDC,16,453
GrandCapeMount,12014 ,1,"Varguey Public School, Varguey Tow n ",President/Vice-President Runoff ,2005,Presidential,2,186,2,188,"JOHNSON-SIRLEAF, Ellen",UP,37,335
GrandCapeMount,12014 ,1,"Varguey Public School, Varguey Tow n ",President/Vice-President Runoff ,2005,Presidential,2,186,2,188,"WEAH, George Manneh",CDC,149,335
GrandCapeMount,12017 ,1,"Lofa Bridge Community School, Lofa Bridge ",President/Vice-President Runoff ,2005,Presidential,2,234,14,248,"JOHNSON-SIRLEAF, Ellen",UP,145,470
GrandCapeMount,12017 ,1,"Lofa Bridge Community School, Lofa Bridge ",President/Vice-President Runoff ,2005,Presidential,2,234,14,248,"WEAH, George Manneh",CDC,89,470
GrandCapeMount,12018 ,1,"Macca Tow n Hall, Macca Tow n ",President/Vice-President Runoff ,2005,Presidential,2,263,2,265,"JOHNSON-SIRLEAF, Ellen",UP,202,443
GrandCapeMount,12018 ,1,"Macca Tow n Hall, Macca Tow n ",President/Vice-President Runoff ,2005,Presidential,2,263,2,265,"WEAH, George Manneh",CDC,61,443
GrandCapeMount,12019 ,1,"Beh Gondor Public School, Beh Gondor Tow n ",President/Vice-President Runoff ,2005,Presidential,2,185,9,194,"JOHNSON-SIRLEAF, Ellen",UP,120,382
GrandCapeMount,12019 ,1,"Beh Gondor Public School, Beh Gondor Tow n ",President/Vice-President Runoff ,2005,Presidential,2,185,9,194,"WEAH, George Manneh",CDC,65,382
GrandCapeMount,12021 ,1,"Gbelleh  Makpaye Tow n Hall, Gbelleh Makpaye Tow n ",President/Vice-President Runoff ,2005,Presidential,2,102,2,104,"JOHNSON-SIRLEAF, Ellen",UP,73,193
GrandCapeMount,12021 ,1,"Gbelleh  Makpaye Tow n Hall, Gbelleh Makpaye Tow n ",President/Vice-President Runoff ,2005,Presidential,2,102,2,104,"WEAH, George Manneh",CDC,29,193
GrandCapeMount,12024 ,1,"Larjor Tow n Hall, Larjor Tow n ",President/Vice-President Runoff ,2005,Presidential,2,77,3,80,"JOHNSON-SIRLEAF, Ellen",UP,34,170
GrandCapeMount,12024 ,1,"Larjor Tow n Hall, Larjor Tow n ",President/Vice-President Runoff ,2005,Presidential,2,77,3,80,"WEAH, George Manneh",CDC,43,170
GrandCapeMount,12026 ,1,"Mambo Public School, Mambo Tow n ",President/Vice-President Runoff ,2005,Presidential,2,162,14,176,"JOHNSON-SIRLEAF, Ellen",UP,51,419
GrandCapeMount,12026 ,1,"Mambo Public School, Mambo Tow n ",President/Vice-President Runoff ,2005,Presidential,2,162,14,176,"WEAH, George Manneh",CDC,111,419
GrandCapeMount,12027 ,1,"Fahnjah Public School, Fahnja ",President/Vice-President Runoff ,2005,Presidential,2,213,21,234,"JOHNSON-SIRLEAF, Ellen",UP,167,473
GrandCapeMount,12027 ,1,"Fahnjah Public School, Fahnja ",President/Vice-President Runoff ,2005,Presidential,2,213,21,234,"WEAH, George Manneh",CDC,46,473
GrandCapeMount,12029 ,1,"Jennew onde Public School, Jennew onde ",President/Vice-President Runoff ,2005,Presidential,2,290,20,310,"JOHNSON-SIRLEAF, Ellen",UP,101,575
GrandCapeMount,12029 ,1,"Jennew onde Public School, Jennew onde ",President/Vice-President Runoff ,2005,Presidential,2,290,20,310,"WEAH, George Manneh",CDC,189,575
GrandCapeMount,12030 ,1,"Tiene Public School, Tiene ",President/Vice-President Runoff ,2005,Presidential,2,238,12,250,"JOHNSON-SIRLEAF, Ellen",UP,105,568
GrandCapeMount,12030 ,1,"Tiene Public School, Tiene ",President/Vice-President Runoff ,2005,Presidential,2,238,12,250,"WEAH, George Manneh",CDC,133,568
GrandCapeMount,12030 ,4,"Tiene Public School, Tiene ",President/Vice-President Runoff ,2005,Presidential,2,297,7,304,"JOHNSON-SIRLEAF, Ellen",UP,138,599
GrandCapeMount,12030 ,4,"Tiene Public School, Tiene ",President/Vice-President Runoff ,2005,Presidential,2,297,7,304,"WEAH, George Manneh",CDC,159,599
GrandCapeMount,12031 ,2,"Barbalor Tow n Hall, Barbalor Tow n ",President/Vice-President Runoff ,2005,Presidential,2,278,11,289,"JOHNSON-SIRLEAF, Ellen",UP,64,567
GrandCapeMount,12031 ,2,"Barbalor Tow n Hall, Barbalor Tow n ",President/Vice-President Runoff ,2005,Presidential,2,278,11,289,"WEAH, George Manneh",CDC,214,567
GrandCapeMount,12033 ,1,"Kongo Public School, Kongo Tow n ",President/Vice-President Runoff ,2005,Presidential,2,228,9,237,"JOHNSON-SIRLEAF, Ellen",UP,101,442
GrandCapeMount,12033 ,1,"Kongo Public School, Kongo Tow n ",President/Vice-President Runoff ,2005,Presidential,2,228,9,237,"WEAH, George Manneh",CDC,127,442
GrandCapeMount,12034 ,3,"Damala Public School, Damala Tow n ",President/Vice-President Runoff ,2005,Presidential,2,301,2,303,"JOHNSON-SIRLEAF, Ellen",UP,244,521
GrandCapeMount,12034 ,3,"Damala Public School, Damala Tow n ",President/Vice-President Runoff ,2005,Presidential,2,301,2,303,"WEAH, George Manneh",CDC,57,521
GrandCapeMount,12035 ,3,"Bamballa Public School, Jenjin Tow n ",President/Vice-President Runoff ,2005,Presidential,2,269,10,279,"JOHNSON-SIRLEAF, Ellen",UP,203,427
GrandCapeMount,12035 ,3,"Bamballa Public School, Jenjin Tow n ",President/Vice-President Runoff ,2005,Presidential,2,269,10,279,"WEAH, George Manneh",CDC,66,427
GrandCapeMount,12038 ,1,"Benduma Tow n Hall, Benduma Tow n ",President/Vice-President Runoff ,2005,Presidential,2,160,5,165,"JOHNSON-SIRLEAF, Ellen",UP,113,261
GrandCapeMount,12038 ,1,"Benduma Tow n Hall, Benduma Tow n ",President/Vice-President Runoff ,2005,Presidential,2,160,5,165,"WEAH, George Manneh",CDC,47,261
GrandCapeMount,12040 ,2,"Bindaja Public School, Bindaja ",President/Vice-President Runoff ,2005,Presidential,2,336,6,342,"JOHNSON-SIRLEAF, Ellen",UP,250,575
GrandCapeMount,12040 ,2,"Bindaja Public School, Bindaja ",President/Vice-President Runoff ,2005,Presidential,2,336,6,342,"WEAH, George Manneh",CDC,86,575
GrandCapeMount,12042 ,1,"Butter Hill Public School, Gonolo ",President/Vice-President Runoff ,2005,Presidential,2,128,7,135,"JOHNSON-SIRLEAF, Ellen",UP,58,232
GrandCapeMount,12042 ,1,"Butter Hill Public School, Gonolo ",President/Vice-President Runoff ,2005,Presidential,2,128,7,135,"WEAH, George Manneh",CDC,70,232
GrandCapeMount,12001 ,3,"Sanje Public School Building , Sanje Tow n",President/Vice-President Runoff,2005,Presidential,2,216,10,226,"JOHNSON-SIRLEAF, Ellen",UP,164,475
GrandCapeMount,12001 ,3,"Sanje Public School Building , Sanje Tow n",President/Vice-President Runoff,2005,Presidential,2,216,10,226,"WEAH, George Manneh",CDC,52,475
GrandCapeMount,12002 ,1,"Jundu Public School, Jundu Tow n",President/Vice-President Runoff,2005,Presidential,2,194,5,199,"JOHNSON-SIRLEAF, Ellen",UP,161,375
GrandCapeMount,12002 ,1,"Jundu Public School, Jundu Tow n",President/Vice-President Runoff,2005,Presidential,2,194,5,199,"WEAH, George Manneh",CDC,33,375
GrandCapeMount,12003 ,2,"Wangakar Public School, Wangekar Tow n",President/Vice-President Runoff,2005,Presidential,2,167,6,173,"JOHNSON-SIRLEAF, Ellen",UP,97,392
GrandCapeMount,12003 ,2,"Wangakar Public School, Wangekar Tow n",President/Vice-President Runoff,2005,Presidential,2,167,6,173,"WEAH, George Manneh",CDC,70,392
GrandCapeMount,12004 ,3,"Madina Public School, Madina Tow n",President/Vice-President Runoff,2005,Presidential,2,241,10,251,"JOHNSON-SIRLEAF, Ellen",UP,158,608
GrandCapeMount,12004 ,3,"Madina Public School, Madina Tow n",President/Vice-President Runoff,2005,Presidential,2,241,10,251,"WEAH, George Manneh",CDC,83,608
GrandCapeMount,12005 ,1,"Bendu Public School , Bendu Tow n",President/Vice-President Runoff,2005,Presidential,2,349,5,354,"JOHNSON-SIRLEAF, Ellen",UP,255,570
GrandCapeMount,12005 ,1,"Bendu Public School , Bendu Tow n",President/Vice-President Runoff,2005,Presidential,2,349,5,354,"WEAH, George Manneh",CDC,94,570
GrandCapeMount,12007 ,1,"Bomboja Tow n Hall, Bomboja",President/Vice-President Runoff,2005,Presidential,2,186,6,192,"JOHNSON-SIRLEAF, Ellen",UP,166,280
GrandCapeMount,12007 ,1,"Bomboja Tow n Hall, Bomboja",President/Vice-President Runoff,2005,Presidential,2,186,6,192,"WEAH, George Manneh",CDC,20,280
GrandCapeMount,12009 ,1,"Fomba Public School, Fomba",President/Vice-President Runoff,2005,Presidential,2,157,4,161,"JOHNSON-SIRLEAF, Ellen",UP,140,317
GrandCapeMount,12009 ,1,"Fomba Public School, Fomba",President/Vice-President Runoff,2005,Presidential,2,157,4,161,"WEAH, George Manneh",CDC,17,317
GrandCapeMount,12010 ,3,"Robers City Hall, Robersport City",President/Vice-President Runoff,2005,Presidential,2,325,6,331,"JOHNSON-SIRLEAF, Ellen",UP,181,570
GrandCapeMount,12010 ,3,"Robers City Hall, Robersport City",President/Vice-President Runoff,2005,Presidential,2,325,6,331,"WEAH, George Manneh",CDC,144,570
GrandCapeMount,12013 ,1,"Than Public School, Than Tow n",President/Vice-President Runoff,2005,Presidential,2,256,7,263,"JOHNSON-SIRLEAF, Ellen",UP,189,492
GrandCapeMount,12013 ,1,"Than Public School, Than Tow n",President/Vice-President Runoff,2005,Presidential,2,256,7,263,"WEAH, George Manneh",CDC,67,492
GrandCapeMount,12015 ,1,"Bomi Wood Junction , Leezue Tow n",President/Vice-President Runoff,2005,Presidential,2,53,1,54,"JOHNSON-SIRLEAF, Ellen",UP,23,150
GrandCapeMount,12015 ,1,"Bomi Wood Junction , Leezue Tow n",President/Vice-President Runoff,2005,Presidential,2,53,1,54,"WEAH, George Manneh",CDC,30,150
GrandCapeMount,12017 ,2,"Lofa Bridge Community School, Lofa Bridge",President/Vice-President Runoff,2005,Presidential,2,231,9,240,"JOHNSON-SIRLEAF, Ellen",UP,150,492
GrandCapeMount,12017 ,2,"Lofa Bridge Community School, Lofa Bridge",President/Vice-President Runoff,2005,Presidential,2,231,9,240,"WEAH, George Manneh",CDC,81,492
GrandCapeMount,12018 ,2,"Macca Tow n Hall, Macca Tow n",President/Vice-President Runoff,2005,Presidential,2,237,14,251,"JOHNSON-SIRLEAF, Ellen",UP,191,465
GrandCapeMount,12018 ,2,"Macca Tow n Hall, Macca Tow n",President/Vice-President Runoff,2005,Presidential,2,237,14,251,"WEAH, George Manneh",CDC,46,465
GrandCapeMount,12019 ,2,"Beh Gondor Public School, Beh Gondor Tow n",President/Vice-President Runoff,2005,Presidential,2,201,5,206,"JOHNSON-SIRLEAF, Ellen",UP,135,403
GrandCapeMount,12019 ,2,"Beh Gondor Public School, Beh Gondor Tow n",President/Vice-President Runoff,2005,Presidential,2,201,5,206,"WEAH, George Manneh",CDC,66,403
GrandCapeMount,12022 ,1,"Weajue Public School, Weajue Tow n",President/Vice-President Runoff,2005,Presidential,2,269,7,276,"JOHNSON-SIRLEAF, Ellen",UP,94,557
GrandCapeMount,12022 ,1,"Weajue Public School, Weajue Tow n",President/Vice-President Runoff,2005,Presidential,2,269,7,276,"WEAH, George Manneh",CDC,175,557
GrandCapeMount,12025 ,1,"Sanjanma Public School, Sanjanama",President/Vice-President Runoff,2005,Presidential,2,278,11,289,"JOHNSON-SIRLEAF, Ellen",UP,90,463
GrandCapeMount,12025 ,1,"Sanjanma Public School, Sanjanama",President/Vice-President Runoff,2005,Presidential,2,278,11,289,"WEAH, George Manneh",CDC,188,463
GrandCapeMount,12026 ,2,"Mambo Public School, Mambo Tow n",President/Vice-President Runoff,2005,Presidential,2,164,12,176,"JOHNSON-SIRLEAF, Ellen",UP,34,423
GrandCapeMount,12026 ,2,"Mambo Public School, Mambo Tow n",President/Vice-President Runoff,2005,Presidential,2,164,12,176,"WEAH, George Manneh",CDC,130,423
GrandCapeMount,12028 ,1,"Kulango Public School, Kulango Tow n",President/Vice-President Runoff,2005,Presidential,2,178,7,185,"JOHNSON-SIRLEAF, Ellen",UP,59,584
GrandCapeMount,12028 ,1,"Kulango Public School, Kulango Tow n",President/Vice-President Runoff,2005,Presidential,2,178,7,185,"WEAH, George Manneh",CDC,119,584
GrandCapeMount,12029 ,2,"Jennew onde Public School, Jennew onde",President/Vice-President Runoff,2005,Presidential,2,292,18,310,"JOHNSON-SIRLEAF, Ellen",UP,102,586
GrandCapeMount,12029 ,2,"Jennew onde Public School, Jennew onde",President/Vice-President Runoff,2005,Presidential,2,292,18,310,"WEAH, George Manneh",CDC,190,586
GrandCapeMount,12030 ,2,"Tiene Public School, Tiene ",President/Vice-President Runoff,2005,Presidential,2,237,8,245,"JOHNSON-SIRLEAF, Ellen",UP,112,570
GrandCapeMount,12030 ,2,"Tiene Public School, Tiene ",President/Vice-President Runoff,2005,Presidential,2,237,8,245,"WEAH, George Manneh",CDC,125,570
GrandCapeMount,12030 ,5,"Tiene Public School, Tiene ",President/Vice-President Runoff,2005,Presidential,2,256,9,265,"JOHNSON-SIRLEAF, Ellen",UP,117,573
GrandCapeMount,12030 ,5,"Tiene Public School, Tiene ",President/Vice-President Runoff,2005,Presidential,2,256,9,265,"WEAH, George Manneh",CDC,139,573
GrandCapeMount,12032 ,1,"Bo Waterside Public School, Bo Waterside",President/Vice-President Runoff,2005,Presidential,2,226,6,232,"JOHNSON-SIRLEAF, Ellen",UP,93,464
GrandCapeMount,12032 ,1,"Bo Waterside Public School, Bo Waterside",President/Vice-President Runoff,2005,Presidential,2,226,6,232,"WEAH, George Manneh",CDC,133,464
GrandCapeMount,12034 ,1,"Damala Public School, Damala Tow n",President/Vice-President Runoff,2005,Presidential,2,288,14,302,"JOHNSON-SIRLEAF, Ellen",UP,226,539
GrandCapeMount,12034 ,1,"Damala Public School, Damala Tow n",President/Vice-President Runoff,2005,Presidential,2,288,14,302,"WEAH, George Manneh",CDC,62,539
GrandCapeMount,12035 ,1,"Bamballa Public School, Jenjin Tow n",President/Vice-President Runoff,2005,Presidential,2,273,9,282,"JOHNSON-SIRLEAF, Ellen",UP,224,442
GrandCapeMount,12035 ,1,"Bamballa Public School, Jenjin Tow n",President/Vice-President Runoff,2005,Presidential,2,273,9,282,"WEAH, George Manneh",CDC,49,442
