election_county,precinct,polling_place,address,election,election_year,election_type,election_round,valid_votes,invalid_votes,total_votes,candidate,cand_party,cand_votes,registered_voters
Nimba,33518 ,1,"Gbalasonnon Public Sch., Gbalasonnon ",President/Vice-President Runoff ,2005,Presidential,2,219,5,224,"WEAH, George Manneh",CDC,9,342
Nimba,33520 ,1,"Baptist Compound, Geh ",President/Vice-President Runoff ,2005,Presidential,2,274,7,281,"JOHNSON-SIRLEAF, Ellen",UP,262,566
Nimba,33520 ,1,"Baptist Compound, Geh ",President/Vice-President Runoff ,2005,Presidential,2,274,7,281,"WEAH, George Manneh",CDC,12,566
Nimba,33522 ,1,"Martha Tubman Elem., Sanniquellie ",President/Vice-President Runoff ,2005,Presidential,2,249,7,256,"JOHNSON-SIRLEAF, Ellen",UP,195,496
Nimba,33522 ,1,"Martha Tubman Elem., Sanniquellie ",President/Vice-President Runoff ,2005,Presidential,2,249,7,256,"WEAH, George Manneh",CDC,54,496
Nimba,33522 ,4,"Martha Tubman Elem., Sanniquellie ",President/Vice-President Runoff ,2005,Presidential,2,235,6,241,"JOHNSON-SIRLEAF, Ellen",UP,185,500
Nimba,33522 ,4,"Martha Tubman Elem., Sanniquellie ",President/Vice-President Runoff ,2005,Presidential,2,235,6,241,"WEAH, George Manneh",CDC,50,500
Nimba,33524 ,3,"St. Mary's School , Sanniquellie ",President/Vice-President Runoff ,2005,Presidential,2,225,4,229,"JOHNSON-SIRLEAF, Ellen",UP,176,450
Nimba,33524 ,3,"St. Mary's School , Sanniquellie ",President/Vice-President Runoff ,2005,Presidential,2,225,4,229,"WEAH, George Manneh",CDC,49,450
Nimba,33525 ,2,"Administration Building, Sanniquellie ",President/Vice-President Runoff ,2005,Presidential,2,256,10,266,"JOHNSON-SIRLEAF, Ellen",UP,211,525
Nimba,33525 ,2,"Administration Building, Sanniquellie ",President/Vice-President Runoff ,2005,Presidential,2,256,10,266,"WEAH, George Manneh",CDC,45,525
Nimba,33527 ,1,"Sopea Public School, Sopea ",President/Vice-President Runoff ,2005,Presidential,2,223,32,255,"JOHNSON-SIRLEAF, Ellen",UP,201,522
Nimba,33527 ,1,"Sopea Public School, Sopea ",President/Vice-President Runoff ,2005,Presidential,2,223,32,255,"WEAH, George Manneh",CDC,22,522
Nimba,33529 ,1,"Tiapa Public School, Tiapa ",President/Vice-President Runoff ,2005,Presidential,2,491,6,497,"JOHNSON-SIRLEAF, Ellen",UP,476,495
Nimba,33529 ,1,"Tiapa Public School, Tiapa ",President/Vice-President Runoff ,2005,Presidential,2,491,6,497,"WEAH, George Manneh",CDC,15,495
Nimba,33530 ,2,"Paramount Chief Com., Tiayee ",President/Vice-President Runoff ,2005,Presidential,2,328,2,330,"JOHNSON-SIRLEAF, Ellen",UP,316,366
Nimba,33530 ,2,"Paramount Chief Com., Tiayee ",President/Vice-President Runoff ,2005,Presidential,2,328,2,330,"WEAH, George Manneh",CDC,12,366
Nimba,33532 ,1,"Gorton Public School, Gorton ",President/Vice-President Runoff ,2005,Presidential,2,247,5,252,"JOHNSON-SIRLEAF, Ellen",UP,228,349
Nimba,33532 ,1,"Gorton Public School, Gorton ",President/Vice-President Runoff ,2005,Presidential,2,247,5,252,"WEAH, George Manneh",CDC,19,349
Nimba,33534 ,1,"Mao Public School, Mao ",President/Vice-President Runoff ,2005,Presidential,2,265,4,269,"JOHNSON-SIRLEAF, Ellen",UP,249,593
Nimba,33534 ,1,"Mao Public School, Mao ",President/Vice-President Runoff ,2005,Presidential,2,265,4,269,"WEAH, George Manneh",CDC,16,593
Nimba,33536 ,1,"Dingarmon Public Sch., Dingarmon ",President/Vice-President Runoff ,2005,Presidential,2,275,1,276,"JOHNSON-SIRLEAF, Ellen",UP,261,355
Nimba,33536 ,1,"Dingarmon Public Sch., Dingarmon ",President/Vice-President Runoff ,2005,Presidential,2,275,1,276,"WEAH, George Manneh",CDC,14,355
Nimba,33538 ,1,"Whynor Hut , Whynor ",President/Vice-President Runoff ,2005,Presidential,2,293,6,299,"JOHNSON-SIRLEAF, Ellen",UP,283,411
Nimba,33538 ,1,"Whynor Hut , Whynor ",President/Vice-President Runoff ,2005,Presidential,2,293,6,299,"WEAH, George Manneh",CDC,10,411
Nimba,33540 ,1,"Tow n Hall, Mongbein ",President/Vice-President Runoff ,2005,Presidential,2,165,4,169,"JOHNSON-SIRLEAF, Ellen",UP,157,485
Nimba,33540 ,1,"Tow n Hall, Mongbein ",President/Vice-President Runoff ,2005,Presidential,2,165,4,169,"WEAH, George Manneh",CDC,8,485
Nimba,33542 ,2,"Palava Hut, Gbloryee ",President/Vice-President Runoff ,2005,Presidential,2,162,12,174,"JOHNSON-SIRLEAF, Ellen",UP,129,297
Nimba,33542 ,2,"Palava Hut, Gbloryee ",President/Vice-President Runoff ,2005,Presidential,2,162,12,174,"WEAH, George Manneh",CDC,33,297
Nimba,33545 ,2,"Gbiesella Public School, Gbiesella ",President/Vice-President Runoff ,2005,Presidential,2,206,3,209,"JOHNSON-SIRLEAF, Ellen",UP,149,349
Nimba,33545 ,2,"Gbiesella Public School, Gbiesella ",President/Vice-President Runoff ,2005,Presidential,2,206,3,209,"WEAH, George Manneh",CDC,57,349
Nimba,33547 ,2,"J.w . Pearlson High, Ganta ",President/Vice-President Runoff ,2005,Presidential,2,177,4,181,"JOHNSON-SIRLEAF, Ellen",UP,126,471
Nimba,33547 ,2,"J.w . Pearlson High, Ganta ",President/Vice-President Runoff ,2005,Presidential,2,177,4,181,"WEAH, George Manneh",CDC,51,471
Nimba,33548 ,1,"Yini High School, Ganta ",President/Vice-President Runoff ,2005,Presidential,2,279,2,281,"JOHNSON-SIRLEAF, Ellen",UP,201,598
Nimba,33548 ,1,"Yini High School, Ganta ",President/Vice-President Runoff ,2005,Presidential,2,279,2,281,"WEAH, George Manneh",CDC,78,598
Nimba,33549 ,2,"Christian Messiah Academy, Ganta ",President/Vice-President Runoff ,2005,Presidential,2,290,14,304,"JOHNSON-SIRLEAF, Ellen",UP,244,572
Nimba,33549 ,2,"Christian Messiah Academy, Ganta ",President/Vice-President Runoff ,2005,Presidential,2,290,14,304,"WEAH, George Manneh",CDC,46,572
Nimba,33550 ,2,"Harriet E. Parkinson Memorial Academy , Ganta ",President/Vice-President Runoff ,2005,Presidential,2,187,15,202,"JOHNSON-SIRLEAF, Ellen",UP,148,472
Nimba,33550 ,2,"Harriet E. Parkinson Memorial Academy , Ganta ",President/Vice-President Runoff ,2005,Presidential,2,187,15,202,"WEAH, George Manneh",CDC,39,472
Nimba,33551 ,1,"Ymca School, Ganta ",President/Vice-President Runoff ,2005,Presidential,2,201,3,204,"JOHNSON-SIRLEAF, Ellen",UP,131,401
Nimba,33551 ,1,"Ymca School, Ganta ",President/Vice-President Runoff ,2005,Presidential,2,201,3,204,"WEAH, George Manneh",CDC,70,401
