election_county,precinct,polling_place,address,election_year,election_round,senate_district,house_district,pres_valid_votes,pres_invalid_votes,pres_total_votes,senate_valid_votes,senate_invalid_votes,senate_total_votes,house_valid_votes,house_invalid_votes,house_total_votes,candidate,cand_votes,cand_party,cand_race,registered_voters
Bong,06001 ,1,"Glenkormah Hut, Glenkormah , Bong ",2005,1,Bong,"Bong, Electoral District 3",429,11,440,753,4,757,427,8,435,"BONDO, G. Samuel K.S.",171,LP,House,549
Bong,06001 ,1,"Glenkormah Hut, Glenkormah , Bong ",2005,1,Bong,"Bong, Electoral District 3",429,11,440,753,4,757,427,8,435,"CLINTON, Joseph Orendor",31,UP,House,549
Bong,06001 ,1,"Glenkormah Hut, Glenkormah , Bong ",2005,1,Bong,"Bong, Electoral District 3",429,11,440,753,4,757,427,8,435,"COOPER, Viola Nyamah",157,COTOL,House,549
Bong,06001 ,1,"Glenkormah Hut, Glenkormah , Bong ",2005,1,Bong,"Bong, Electoral District 3",429,11,440,753,4,757,427,8,435,"DENNIS, Oretha Tinapu",18,LPL,House,549
Bong,06001 ,1,"Glenkormah Hut, Glenkormah , Bong ",2005,1,Bong,"Bong, Electoral District 3",429,11,440,753,4,757,427,8,435,"RENNIE, Charles S.",28,UDA,House,549
Bong,06001 ,1,"Glenkormah Hut, Glenkormah , Bong ",2005,1,Bong,"Bong, Electoral District 3",429,11,440,753,4,757,427,8,435,"TUCKER, Larwuson M.",22,CDC,House,549
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"BARNES, Milton Nathaniel",1,LDP,Presidential,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"BRUMSKINE, Charles Walker",4,LP,Presidential,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"CONNEH, Sekou Damate",4,PRODEM,Presidential,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"DIVINE, SR., Samuel Raymond",0,Ind,Presidential,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"FARHAT, David M.",0,FDP,Presidential,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"JALLAH, Armah Zolu",1,NPL,Presidential,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"JOHNSON-SIRLEAF, Ellen",2,UP,Presidential,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"KIADII, George Momodu",0,NATVIPOL,Presidential,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"KIEH, JR., George Klay",2,NDM,Presidential,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"KORTO, Joseph D. Z.",0,LERP,Presidential,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"KPOTO, Robert Momo",0,ULD,Presidential,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"KROMAH, Alhaji G. V.",1,ALCOP,Presidential,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"MASSAQUOI, Roland Chris Yarkpah",2,NPP,Presidential,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"MORLU, John Sembe",0,UDA,Presidential,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"REEVES, Alfred Garpee",1,NRP,Presidential,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"SHERMAN, Harry Varney Gboto-Nambi",35,COTOL,Presidential,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"TIPOTEH, Togba-Nah",0,APD,Presidential,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"TOR-THOMPSON, Margaret J.",3,FAPL,Presidential,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"TUBMAN, William Vacanarat Shadrach",1,RULP,Presidential,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"TUBMAN, Winston A.",88,NDPL,Presidential,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"WEAH, George Manneh",1,CDC,Presidential,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"WOAH-TEE, Joseph Mamadee",8,LPL,Presidential,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"CORNORMIA, SR., Joseph N.",26,COTOL,Senate,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"DAVIES, Olive Quita",4,CDC,Senate,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"DOLO, Othello F.",1,PRODEM,Senate,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"HOWARD-TAYLOR, Jewel Ceaineh",124,NPP,Senate,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"JACKSON, Ranney Banama",14,COTOL,Senate,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"KAMARA, Mustapha A.",5,UP,Senate,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"KERKULA, SR., Martin Fahnlon",4,LP,Senate,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"KERMUE, Melee I. L.",72,NPP,Senate,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"LAKE, Delores Zoe",7,UP,Senate,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"RICHARDS, Paul Mhulbah",4,LP,Senate,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"SAMUELS, Fata S.",5,NDPL,Senate,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"SEESEE, Lasana Abraham",0,Ind,Senate,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"SIAKOR, Franklin Obed",5,Ind,Senate,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"SIRLEAF, Lassana M.",4,PRODEM,Senate,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"TOKPAH, Molley O. K.",2,CDC,Senate,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"WOKPEH, Lysander B.",3,FAPL,Senate,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"BONDO, G. Samuel K.S.",74,LP,House,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"CLINTON, Joseph Orendor",8,UP,House,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"COOPER, Viola Nyamah",63,COTOL,House,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"DENNIS, Oretha Tinapu",6,LPL,House,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"RENNIE, Charles S.",6,UDA,House,197
Bong,06002 ,1,"Jornkai Palava Hut, Jornkai, Bong ",2005,1,Bong,"Bong, Electoral District 3",154,14,168,280,11,291,159,8,167,"TUCKER, Larwuson M.",2,CDC,House,197
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"BARNES, Milton Nathaniel",6,LDP,Presidential,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"BRUMSKINE, Charles Walker",3,LP,Presidential,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"CONNEH, Sekou Damate",0,PRODEM,Presidential,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"DIVINE, SR., Samuel Raymond",0,Ind,Presidential,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"FARHAT, David M.",1,FDP,Presidential,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"JALLAH, Armah Zolu",0,NPL,Presidential,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"JOHNSON-SIRLEAF, Ellen",28,UP,Presidential,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"KIADII, George Momodu",0,NATVIPOL,Presidential,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"KIEH, JR., George Klay",0,NDM,Presidential,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"KORTO, Joseph D. Z.",1,LERP,Presidential,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"KPOTO, Robert Momo",0,ULD,Presidential,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"KROMAH, Alhaji G. V.",0,ALCOP,Presidential,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"MASSAQUOI, Roland Chris Yarkpah",10,NPP,Presidential,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"MORLU, John Sembe",0,UDA,Presidential,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"REEVES, Alfred Garpee",0,NRP,Presidential,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"SHERMAN, Harry Varney Gboto-Nambi",7,COTOL,Presidential,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"TIPOTEH, Togba-Nah",0,APD,Presidential,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"TOR-THOMPSON, Margaret J.",4,FAPL,Presidential,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"TUBMAN, William Vacanarat Shadrach",8,RULP,Presidential,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"TUBMAN, Winston A.",285,NDPL,Presidential,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"WEAH, George Manneh",9,CDC,Presidential,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"WOAH-TEE, Joseph Mamadee",5,LPL,Presidential,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"CORNORMIA, SR., Joseph N.",8,COTOL,Senate,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"DAVIES, Olive Quita",13,CDC,Senate,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"DOLO, Othello F.",6,PRODEM,Senate,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"HOWARD-TAYLOR, Jewel Ceaineh",313,NPP,Senate,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"JACKSON, Ranney Banama",25,COTOL,Senate,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"KAMARA, Mustapha A.",12,UP,Senate,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"KERKULA, SR., Martin Fahnlon",36,LP,Senate,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"KERMUE, Melee I. L.",40,NPP,Senate,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"LAKE, Delores Zoe",11,UP,Senate,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"RICHARDS, Paul Mhulbah",11,LP,Senate,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"SAMUELS, Fata S.",7,NDPL,Senate,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"SEESEE, Lasana Abraham",4,Ind,Senate,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"SIAKOR, Franklin Obed",209,Ind,Senate,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"SIRLEAF, Lassana M.",8,PRODEM,Senate,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"TOKPAH, Molley O. K.",7,CDC,Senate,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"WOKPEH, Lysander B.",1,FAPL,Senate,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"BONDO, G. Samuel K.S.",116,LP,House,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"CLINTON, Joseph Orendor",50,UP,House,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"COOPER, Viola Nyamah",151,COTOL,House,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"DENNIS, Oretha Tinapu",23,LPL,House,485
Bong,06003 ,1,"Yaidew uan Palava Hut, Yaindew uan, Bong ",2005,1,Bong,"Bong, Electoral District 3",367,8,375,711,5,716,371,12,383,"RENNIE, Charles S.",26,UDA,House,485
