election_county,precinct,polling_place,address,election_year,election_round,senate_district,house_district,pres_valid_votes,pres_invalid_votes,pres_total_votes,senate_valid_votes,senate_invalid_votes,senate_total_votes,house_valid_votes,house_invalid_votes,house_total_votes,candidate,cand_votes,cand_party,cand_race,registered_voters
GrandCapeMount,12001 ,1,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",348,7,355,555,2,557,340,15,355,"WEAH, George Manneh",33,CDC,Presidential,482 Age 18-27: 38.2%
GrandCapeMount,12001 ,1,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",348,7,355,555,2,557,340,15,355,"WOAH-TEE, Joseph Mamadee",1,LPL,Presidential,482 Age 18-27: 38.2%
GrandCapeMount,12001 ,1,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",348,7,355,555,2,557,340,15,355,"BONDOKAI, III, J. Siafa",6,NDPL,Senate,482 Age 18-27: 38.2%
GrandCapeMount,12001 ,1,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",348,7,355,555,2,557,340,15,355,"DAVID, Mambu George",10,UP,Senate,482 Age 18-27: 38.2%
GrandCapeMount,12001 ,1,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",348,7,355,555,2,557,340,15,355,"FAHNBULLEH, Ma-John T.",17,LP,Senate,482 Age 18-27: 38.2%
GrandCapeMount,12001 ,1,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",348,7,355,555,2,557,340,15,355,"FREEMAN, Arthur Bamoley",13,LDP,Senate,482 Age 18-27: 38.2%
GrandCapeMount,12001 ,1,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",348,7,355,555,2,557,340,15,355,"GBANA, Edison T. Vaanii",13,LP,Senate,482 Age 18-27: 38.2%
GrandCapeMount,12001 ,1,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",348,7,355,555,2,557,340,15,355,"GRAY, M. Kdaiia",17,CDC,Senate,482 Age 18-27: 38.2%
GrandCapeMount,12001 ,1,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",348,7,355,555,2,557,340,15,355,"KAMARA, Jenneh M.",15,CDC,Senate,482 Age 18-27: 38.2%
GrandCapeMount,12001 ,1,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",348,7,355,555,2,557,340,15,355,"MASSALAY, Abel Momolu",260,NPP,Senate,482 Age 18-27: 38.2%
GrandCapeMount,12001 ,1,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",348,7,355,555,2,557,340,15,355,"MOMO, James Kormah",41,NPP,Senate,482 Age 18-27: 38.2%
GrandCapeMount,12001 ,1,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",348,7,355,555,2,557,340,15,355,"PAASEWE, Varney",94,COTOL,Senate,482 Age 18-27: 38.2%
GrandCapeMount,12001 ,1,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",348,7,355,555,2,557,340,15,355,"SHERMAN, Rudolph Emmett",69,COTOL,Senate,482 Age 18-27: 38.2%
GrandCapeMount,12001 ,1,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",348,7,355,555,2,557,340,15,355,"FAHNBULLEH, Ennish Lamie",3,UP,House,482 Age 18-27: 38.2%
GrandCapeMount,12001 ,1,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",348,7,355,555,2,557,340,15,355,"KIAHON, Clarence C.",6,LDP,House,482 Age 18-27: 38.2%
GrandCapeMount,12001 ,1,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",348,7,355,555,2,557,340,15,355,"KIAZOLU, Mohammed Abdurahman",14,NPP,House,482 Age 18-27: 38.2%
GrandCapeMount,12001 ,1,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",348,7,355,555,2,557,340,15,355,"MOHAMMED, J. Dinne",6,NRP,House,482 Age 18-27: 38.2%
GrandCapeMount,12001 ,1,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",348,7,355,555,2,557,340,15,355,"SMITH, Oliver Siafa",3,CDC,House,482 Age 18-27: 38.2%
GrandCapeMount,12001 ,1,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",348,7,355,555,2,557,340,15,355,"SONII, Baindu",4,LP,House,482 Age 18-27: 38.2%
GrandCapeMount,12001 ,1,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",348,7,355,555,2,557,340,15,355,"SONII, Mambu Mahamudu",223,Ind,House,482 Age 18-27: 38.2%
GrandCapeMount,12001 ,1,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",348,7,355,555,2,557,340,15,355,"WARE, SR., Mohammed Abraham",61,COTOL,House,482 Age 18-27: 38.2%
GrandCapeMount,12001 ,1,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",348,7,355,555,2,557,340,15,355,"ZOLUDUA, SR., Edwin Boakai",20,ULD,House,482 Age 18-27: 38.2%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"BARNES, Milton Nathaniel",4,LDP,Presidential,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"BRUMSKINE, Charles Walker",15,LP,Presidential,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"CONNEH, Sekou Damate",0,PRODEM,Presidential,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"DIVINE, SR., Samuel Raymond",2,Ind,Presidential,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"FARHAT, David M.",1,FDP,Presidential,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"JALLAH, Armah Zolu",0,NPL,Presidential,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"JOHNSON-SIRLEAF, Ellen",12,UP,Presidential,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"KIADII, George Momodu",36,NATVIPOL,Presidential,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"KIEH, JR., George Klay",0,NDM,Presidential,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"KORTO, Joseph D. Z.",1,LERP,Presidential,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"KPOTO, Robert Momo",1,ULD,Presidential,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"KROMAH, Alhaji G. V.",0,ALCOP,Presidential,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"MASSAQUOI, Roland Chris Yarkpah",14,NPP,Presidential,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"MORLU, John Sembe",1,UDA,Presidential,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"REEVES, Alfred Garpee",3,NRP,Presidential,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"SHERMAN, Harry Varney Gboto-Nambi",240,COTOL,Presidential,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"TIPOTEH, Togba-Nah",0,APD,Presidential,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"TOR-THOMPSON, Margaret J.",0,FAPL,Presidential,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"TUBMAN, William Vacanarat Shadrach",2,RULP,Presidential,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"TUBMAN, Winston A.",0,NDPL,Presidential,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"WEAH, George Manneh",36,CDC,Presidential,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"WOAH-TEE, Joseph Mamadee",0,LPL,Presidential,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"BONDOKAI, III, J. Siafa",3,NDPL,Senate,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"DAVID, Mambu George",9,UP,Senate,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"FAHNBULLEH, Ma-John T.",16,LP,Senate,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"FREEMAN, Arthur Bamoley",3,LDP,Senate,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"GBANA, Edison T. Vaanii",13,LP,Senate,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"GRAY, M. Kdaiia",13,CDC,Senate,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"KAMARA, Jenneh M.",10,CDC,Senate,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"MASSALAY, Abel Momolu",290,NPP,Senate,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"MOMO, James Kormah",39,NPP,Senate,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"PAASEWE, Varney",65,COTOL,Senate,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"SHERMAN, Rudolph Emmett",53,COTOL,Senate,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"FAHNBULLEH, Ennish Lamie",5,UP,House,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"KIAHON, Clarence C.",8,LDP,House,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"KIAZOLU, Mohammed Abdurahman",19,NPP,House,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"MOHAMMED, J. Dinne",1,NRP,House,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"SMITH, Oliver Siafa",3,CDC,House,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"SONII, Baindu",10,LP,House,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"SONII, Mambu Mahamudu",242,Ind,House,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"WARE, SR., Mohammed Abraham",53,COTOL,House,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,2,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",368,12,380,514,4,518,354,23,377,"ZOLUDUA, SR., Edwin Boakai",13,ULD,House,519 Age 18-27: 40.5%
GrandCapeMount,12001 ,3,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",327,23,350,504,9,513,325,24,349,"BARNES, Milton Nathaniel",4,LDP,Presidential,475 Age 18-27: 33.1%
GrandCapeMount,12001 ,3,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",327,23,350,504,9,513,325,24,349,"BRUMSKINE, Charles Walker",23,LP,Presidential,475 Age 18-27: 33.1%
GrandCapeMount,12001 ,3,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",327,23,350,504,9,513,325,24,349,"CONNEH, Sekou Damate",0,PRODEM,Presidential,475 Age 18-27: 33.1%
GrandCapeMount,12001 ,3,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",327,23,350,504,9,513,325,24,349,"DIVINE, SR., Samuel Raymond",0,Ind,Presidential,475 Age 18-27: 33.1%
GrandCapeMount,12001 ,3,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",327,23,350,504,9,513,325,24,349,"FARHAT, David M.",2,FDP,Presidential,475 Age 18-27: 33.1%
GrandCapeMount,12001 ,3,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",327,23,350,504,9,513,325,24,349,"JALLAH, Armah Zolu",0,NPL,Presidential,475 Age 18-27: 33.1%
GrandCapeMount,12001 ,3,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",327,23,350,504,9,513,325,24,349,"JOHNSON-SIRLEAF, Ellen",27,UP,Presidential,475 Age 18-27: 33.1%
GrandCapeMount,12001 ,3,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",327,23,350,504,9,513,325,24,349,"KIADII, George Momodu",7,NATVIPOL,Presidential,475 Age 18-27: 33.1%
GrandCapeMount,12001 ,3,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",327,23,350,504,9,513,325,24,349,"KIEH, JR., George Klay",0,NDM,Presidential,475 Age 18-27: 33.1%
GrandCapeMount,12001 ,3,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",327,23,350,504,9,513,325,24,349,"KORTO, Joseph D. Z.",1,LERP,Presidential,475 Age 18-27: 33.1%
GrandCapeMount,12001 ,3,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",327,23,350,504,9,513,325,24,349,"KPOTO, Robert Momo",0,ULD,Presidential,475 Age 18-27: 33.1%
GrandCapeMount,12001 ,3,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",327,23,350,504,9,513,325,24,349,"KROMAH, Alhaji G. V.",2,ALCOP,Presidential,475 Age 18-27: 33.1%
GrandCapeMount,12001 ,3,"Sanje Public School Building , Sanje Tow n, Grand Cape Mount ",2005,1,Grand Cape Mount,"Grand Cape Mount, Electoral District 3",327,23,350,504,9,513,325,24,349,"MASSAQUOI, Roland Chris Yarkpah",12,NPP,Presidential,475 Age 18-27: 33.1%
